Index,Entry Word,Part of Speech,Affix,Definition
2115,patlidžani,n m,"-ja, -ija/-es-",tomato
2116,patologija,n f,-e/-a-,pathology
2117,patonela,v tr,-ǧ-/-mo,"squeeze, compress"
2118,Patraďi,n m,,Easter
2119,patrin,n f,-a/-a-,1. list 2. index
2120,pauno,n m,"-ja, -ija/-os-",peacock
2121,pauza,n f,-e/-a-,recreation
2122,pazinela,v tr,-ǧ-/-mo,guard
2123,pecivo,n m,-ja/-os-,pastry
2124,pečurka,n f,-e/-a-,mushroom
2125,pejgaberluko,n m,"-ja, -ija/-os-",prophecy
2126,peǩela,v tr,,"bake, fry"
2127,pekevoǧesko ,adj m,,stingy
2128,peko ,adj m,,"1. baked, fried 2. ripe"
2129,peǩola,v itr,-il-/-il-,bake
2130,pen,n f,-ja/-ja-,sister
2131,pena,n f,-e/-a-,foam
2132,pendexni,n f,-a/-a-,squirrel
2133,pendžardo,n m,-e/-es-,acquaintance
2134,pendžarela,v tr,-ǧ-/-d-,know
2135,pendžariba,n m,-ba/-bas-,"acquaintance, familiarity"
2136,pendžaruno,n m,-e/-es-,experience
2137,pendžarutno,adj m,,"familiar, well known"
2138,pendžera,n f,-e/-a-,window
2139,penkalo,n m,"-ja, -ija/-os-",1. cattle pen 2. playpen 3. pencil
2140,penzija,n f,-e/-a-,"pension, retirement [«lela penzija» - go into retirement]"
2141,pepeľara,n f,-e/-a-,ash tray
2142,peravdo,adj m,,defeated
2143,peravel,v tr,-ǧ-/-d-,master
2144,percepcija,n f,-e/-a-,perception
2145,perda,n f,-e/-a-,"curtain, drape"
2146,perdipe,n m,-pa/-pas-,rash
2147,perdo čhonut,n phr m,-a/-es-,full moon
2148,perela,v itr,-ǧ-/-d-,1. fall 2. collapse
2149,peripe,n m,-pa/-pas-,fall
2150,pernango,adj m,,barefoot
2151,perš,n f,-a/-a-,"spot, smudge"
2152,persi,adv temp,,last year
2153,perspektiva ,n f,,perspective
2154,pes,pron refl,,oneself
2155,peški,adv mod,,on foot
2156,peškiri,n m,"-ja, -ija/-es-",towel
2157,petak,n m,,Friday
2158,petalo,n m,"-ja, -ija/-os-",hoof
2159,pevitro,n m,"-ja, -ija/-os-",monk
2160,phabaj,n f,-a/-a-,apple
2161,phabajaǩiri,n f,-ja/-ja-,cider
2162,phabajakoro kaš,n phr,,apple tree
2163,phagela,v tr/itr,-l-/—,"1. crack 2. squash, crush"
2164,phaǧela,v tr,,break
2165,phageriba,n m,-ba/-bas-,"decay, decomposition"
2166,phago,adj m,,1. broken 2. whitered
2167,phaǧola,v itr,-il-/-il-,break
2168,phajrakerdo bijav,n phr m,-a/-es-,shotgun wedding
2169,phajraǩerela,v tr,-ǧ-/-d-,annoy
2170,phajrakeriba,n m,-ba/-bas-,shoot
2171,phajraǩeripe,n m,-pa/-pas-,annoyance
2172,phajrola,v itr,-il-/-il-,be angry
2173,phak,n f,,wing
2174,phakalinako grastoro,n phr m,-e/-es-,dragonfly
2175,phakalo ,adj m,,winged
2176,phal,n f,,board
2177,phandela,v tr,-inǧ-/-ind-,"1. bind, close, shut 2. link, connect"
2178,phandlo lafi,n m,"-ja, -ija/-es-",agreement
2179,phanglo,n m,-e/-es-,1. bud 2. fastener
2180,phanlipe,n m,-pa/-pas-,prison
2181,phanlo,adj m,,subjective
2182,phanlo lafi ,n phr m,,agreement
2183,pharadin,n f,-a/-a-,"split, schism"
2184,pharavdipe,n m,-pa/-pas-,split
2185,pharavela,v tr/itr,-ǧ-/-d-,"1. tear apart, break 2. untie 3. have an operation"
2186,pharaviba,n m,-ba/-bas-,"operation, surgery"
2187,pharipe,n m,-pa/-pas-,1. weight 2. difficulty
2188,pharlipe,n m,-pa/-pas-,"crack, cleft"
2189,pharo,adj m,,"heavy, difficult"
2190,pharo alav,n m,-a/-es-,"1. abuse, insult 2. offense"
2191,pharokerela,v tr/itr,-ǧ-/-d-,"1. harden 2. become hard 3. trouble, perturb"
2192,phejras,n f,-a/-a-,"joke, gag"
2193,phejrasarela,v itr,-ǧ-/-d-,"jest, joke"
2194,phen,n f,,sister
2195,phenela,v tr,-ǧ-/-d-,"say, tell [«zoralo phenela» - claim, affirm]"
2196,pherdo,adj m,,full
2197,pherdo džuvenca,adj phr m,,full of lice
2198,pherela,v tr,-ǧ-/-d-,1. fill 2. accumulate 3. charge 4. heap up 5. fill out
2199,rabino,n m,"-ja, -ija/-os-",rabbi
2200,racionaliteti,n m,"-ja, -ija/-es-",rationality
2201,radijo,n m,-ja/-os-,radio
2202,rados,n m,,"joy, pleasure"
2203,radosno,adj,,glad
2204,raduinela pe,v itr,,enjoy
2205,radzipen,n m,-pa/-pas-,"rule, dominion"
2206,rajinela,v tr,-ǧ-/-mo,"dominate, rule over"
2207,rajipe,n m,-pa/-pas-,"government, authorities"
2208,raǩarela ,v itr,,stay overnight
2209,raǩaripe,n m,-pa/-pas-,"accomodation, overnight stay"
2210,raǩate,adv temp,,1. at night 2. in the evening
2211,rakija,n f,-e/-a-,"1. alcohol 2. booze, liquor, spirits"
2212,rakli,n f,-ja/-ja-,1. girl (non-Roma) 2. daughter (non-Roma)
2213,raklo,n m,-e/-es-,boy (non-Roma)
2214,raǩola,v itr,-il-/-il-,get dark
2215,Ramazani,n m,"-ja, -ija/-es-",Ramazan
2216,Ramazano,n m,"-ja, -ija/-os-",Ramadan
2217,ramno,adj,,flat
2218,ramomate,n f pl,,diary
2219,randela,v tr,-inǧ-/-ind-,1. dig 2. deepen 3. ditch 4. hollow out
2220,randipe,n m,-pa/-pas-,digging
2221,rang,n f,-a/-a-,colour
2222,rangalo,n m,-e/-es-,painter
2223,rangľakerdo,adj m,,colored
2224,rangvalo,adj m,,"colorful, vivid in color"
2225,ranik,n f,-a/-a-,"bough, twig"
2226,ranikor,n m,"-ja, -ija/-es-",shrubbery
2227,rano,adv temp,,early
2228,rapani,n f,-a/-a-,radish
2229,rasadniko,n m,"-ja, -ija/-os-",nursery
2230,rasisti,n m,"-ja, -ija/-es-",racist
2231,rasistka,n f,-e/-a-,racist (f.)
2232,rasisto,n m,"-ja, -ija/-os-",racist
2233,rasizmo,n m,"-ja, -ija/-os-",racism
2234,raspoloženije,n m,,mood
2235,raspravinela pe,v itr,,"scold, quarrel"
2236,rastenije,n m,,plant
2237,raštra,n f,,state
2238,raštralipe,n m,,citizenship
2239,raštralo ,adj m,,state-
2240,rat,n m,-a/-es-,blood
2241,rat,n f,,night
2242,ratori,n f,-a/-a-,twilight
2243,raťuno than,n phr m,-a/-es-,"club, cabaret, nightclub"
2244,ratutno ,adj m,,nightly
2245,ratvakerela,v itr,-ǧ-/-d-,bleed
2246,ratvalo ,adj m,,bloody
2247,ratvarela,v tr,-ǧ-/-d-,wound
2248,raxami,n f,-ja/-ja-,raincoat
2249,reagirinela,v itr,-ǧ-/-mo,react
2250,reakcija,n f,-e/-a-,reaction
2251,recepta,n f,-e/-a-,prescription
2252,redo,n m,-ja/-os-,row
2253,regiono,n m,"-ja, -ija/-os-",region
2254,registracija,n f,-e/-a-,registration
2255,reklama,n f,-e/-a-,1. advertisement 2. exhibition 3. promotion
2256,reklamirinela,v tr,-ǧ-/-mo,advertise
2257,rekordi,n m,"-ja, -ija/-es-",record
2258,relacija,n f,-e/-a-,relationship
2259,relativnikano,adj m,,relative
2260,rendgeno,n m,"-ja, -ija/-os-","X-ray, radiogram"
2261,rendvalo,adj m,,tidy
2262,reportaža,n f,-e/-a-,"report, news report"
2263,rerna,n f,-e/-a-,stove pipe
2264,res,n f,-a/-a-,"1. goal, finish 2. target 3. purpose, intention"
2265,resela,v itr,-t-/-t-,"arrive, reach"
2266,reslipe,n m,-pa/-pas-,ripeness
2267,resuni,n f,-ja/-ja-,fox
2268,reza,n f,-e/-a-,vineyard
2269,rezerva,n f,-e/-a-,"stock, inventory"
2270,režimi,n m,"-ja, -ija/-es-",regime
2271,režinela,v itr,-ǧ-/-mo,growl
2272,rezultati,n m,"-ja, -ija/-es-",result
2273,rezultato,n m,"-ja, -ija/-os-","consequence, outcome, result"
2274,ričin,n m,-ja/-a-,bear
2275,rig,n f,-a/-a-,side
2276,rimobibe,n f,—/-bas-,waste
2277,ripinela,v tr,-ǧ-/-mo,bounce
2278,ritmo,n m,-e/-os-,rhytm
2279,rivalipe,n m,-e/-es-,competition
2280,rodela,v tr,"-∅-, -inǧ-/-ind-","1. look for, seek 2. browse"
2281,rodibaskoro,n m,,search engine
2282,rodipe,n m,-e/-pas-,message
2283,roǧendan,n m,,birthday
2284,rogožari,n m,—/-es-,reed
2285,roj,n f,-a/-a-,spoon
2286,rola,n f,-a/-a-,"role, roll"
2287,rom,n m,-a/-es-,1. man (male)) 2. Gypsy 3. husband
2288,romano ,adj m,,Roma-
2289,romni,n f,-ja/-ja-,1. woman 2. Gypsy woman 3. wife
2290,rota,n f,-a/-a-,circle
2291,rotinela,v itr,-ǧ-/-mo,go round
2292,rovavno ,adj m,,whining
2293,rovela,v itr,-ǧ-/-d-,cry
2294,rovipe,n m,—/-es-,hook
2295,rskavica,n f,-e/-a-,cartilage
2296,ručko,n m,-ja/-os-,lunch
2297,rudaro,n m,"-ja, -ija/-os-","miner, mineworker"
2298,rudjipe,n m,-e/-es-,"request, petition"
2299,ruhi,n m,"-ja, -ija/-os-",ghost
2300,ruminela,v tr,-ǧ-/-mo,destroy
