Index,Entry Word,Part of Speech,Affix,Definition
329,cicari,n m,,"gnat, midge, punkie"
330,cigara,n f,,cigarette
331,cigla,n f,,brick
332,ćik ,n f,,mud
333,ćikarela,v tr,,render unclean (by action or word)
334,ćikarela pe,v itr,,get dirty
335,ćikat,n m,,forehead
336,ćiken,n m,,"fat, lard, grease"
337,cikňarela,v tr,,"1. lessen, reduce 2. shorten 3. decrease"
338,cikne bebenge sosťa,n phr f,,"diapers, nappies"
339,cikne bogiňe,n phr pl,,measles
340,ciknimos,n m,,1. childhood 2. reduction
341,cikno,adj m,,"1. small, little 2. short 3. low 4. tiny"
342,cikno brojo,adj indef,,few
343,cikno mule,n phr m,,little donkey
344,cikno naj,n phr m,,1. ring finger 2. pinkie
345,cikňola,v itr,,1. grow smaller 2. diminish
346,ciľila,v tr,,aim
347,ciľo,n m,,goal
348,čiňenica,n f,,fact
349,cinoripe,n m,,shortness
350,cipela,n f,,shoe
351,ćir,n m,,ant
352,ćirikli,n f,,bird
353,ćitavo,adj m,,"whole, entire"
354,ćlanko,n m,,member
355,ćobano,n m,,"shepherd, herdsman"
356,ćokano,n m,,hammer
357,ćokolada,n f,,chocolate
358,čor,n m,,thief
359,ćorarela,v tr,,impoverish
360,ćordo,adj m,,stolen
361,ćorela,v tr,,steal
362,ćorimos,n m,,poverty
363,čoripe,n f,,theft
364,ćoro,adj m,,poor
365,ćoŕola pe,v itr,,become poor
366,ćoško,n m,,corner
367,coxa,n f,,1. cloth 2. skirt
368,ćoxanesko kher,n phr m,,castle
369,čoxani,n f,,witch
370,crdela,v tr,,pull
371,čtar,num card,,four
372,ćući,n f,,breast
373,čudesno,adj m,,wonderful
374,čudila pe,v itr,,wonder
375,ćudno,adj m,,peculiar
376,čudo,n f,,wonder
377,ćumidavipe,n m,,kiss
378,ćumidel,v tr,,kiss
379,ćumidola,v tr,,kiss
380,ćungar,n m,,saliva
381,ćungarela,v itr,,spit
382,ćunuto,n m,,moon
383,čupavo,adj m,,ragged
384,ćuvari,n m,,guard
385,čvorko,n m,,starling
386,cvrčko,n m,,cricket
387,da,conj,,that
388,da  ,part,,yes
389,da li,conj,,whether
390,dab,n m,,hit
391,dab pungresa,n phr m,,kick
392,dad,n m,,father
393,dada,n f,,Fathers' Day
394,dama,n f,,lady
395,dand,n m,,tooth
396,dandarela,v tr,,bite
397,dar,n f,,fear
398,daraćuťano,adv temp,,since yesterday
399,daral ,v itr,,"be afraid, fear, become frightened"
400,daravela,v tr,,frighten sb.
401,daravno,adj m,,1. afraid 2. frightened 3. scared
402,daro,n m,,gift
403,daska,n f,,board
404,daxo,n m,,breath
405,de,n f,,mother
406,de akana,adv temp,,from now on
407,de gesra,adv temp,,from today
408,decembro,n m,,December
409,deklarilira,v tr,,declare
410,del,n m,,God
411,dela,v tr,,"hand over, hand, give"
412,dela andre,v phr itr,,go in
413,dela angali,v phr tr,,embrace
414,dela avreske,v phr tr,,betray
415,dela bab,v phr tr,,do
416,dela ćanga,v phr itr,,kneel
417,dela dab,v tr,,"1. hit, beat, strike 2. knock"
418,dela dab ande sinija,v phr tr,,knock
419,dela dab e pungresa,v phr tr,,kick
420,dela jag ,v phr tr,,"light, kindle, set fire"
421,dela jag e svetla,v phr tr,,illuminate
422,dela les e griža,v phr itr,,worry
423,dela o bršind,v phr,,it rains
424,dela o iv,v phr,,it snows
425,dela pe gugi,v phr itr,,remember
426,dela pesko svato,v phr tr,,promise
427,dela rl,v phr itr,,fart
428,dela šor,v phr itr,,whistle
429,dela śuri,v phr itr,,begin
430,dela te xal,v phr tr,,1. feed 2. nourish
431,dela uźile,v phr tr,,lend
432,deľeňe,n m,,division
433,delfino,n m,,dolphin
434,delila,v tr,,share
435,delimično,adv mod,,partly
436,delimos,n f,,distribution
437,demonstrilila,v tr,,demonstrate
438,deo,n m,,part
439,deš,num card,,ten
440,dešivar,num mult,,ten times
441,dešto,num ord,,tenth
442,dešuduj,num card,,twelve
443,dešuiňa,num card,,nineteen
444,dešujefta,num card,,seventeen
445,dešujek,num card,,eleven
446,dešuoxto,num card,,eighteen
447,dešupanź,num card,,fifteen
448,dešušo,num card,,sixteen
449,dešuštar,num card,,fourteen
450,dešutrin,num card,,thirteen
451,detelina,n f,,clover
452,detlićo,n m,,woodpecker
453,deveri,n m,,brother-in-law
454,devlipe,n f,,divinity
455,dijadola,v itr,,go mad
456,dikhela,v tr,,"see, look, watch, observe, view, notice"
457,dikhela suno,v phr itr,,dream
458,dikhlimasko,adj m,,visible
459,dikhlimos,n m,,view
460,dikhlipe,n f,,observation
461,dikhlo,n m,,"kerchief, bandana"
462,dikhloro,n f,,handkerchief
463,diľarela,v tr,,"drive sb. crazy, make sb. crazy"
464,diľavola,v itr,,go mad
465,dilimos,n m,,stupidity
466,dilo,adj m,,"1. silly, stupid, foolish 2. mad, crazy"
467,dilo,n m,,fool
468,dimo,n m,,smoke
469,direktori,n m,,director
470,divijo balo,n f,,wild boar
471,divota,n f,,splendour
472,dlano,n m,,palm of hand
473,doba,n f,,period
474,dobila,v tr,,reject
475,dočeko,n m,,greeting
476,dodaila,prefv tr,,add
477,dodirnila,prefv tr,,touch
478,dodiro,n m,,touch
479,dogadžaji,n m,,event
480,dokažila,prefv tr,,prove
481,doktori,n m,,doctor
482,doktorica,n f,,"doctor, physician (f.)"
483,dokumento,n m,,document
484,dolina,n f,,valley
485,domaćica,n f,,house wife
486,domaćino,n m,,host
487,domaćinstvo,n m,,household
488,domaćo,adj,,domestic
489,dominantno,adj m,,dominant
490,dopaš,num fract,,half
491,dopaš,n f,,half
492,dopaš e ŕat,n phr,,midnight
493,dopunsko,adj,,additional
494,dorućko,n m,,breakfast
495,dosadila,prefv tr,,make sb. angry
496,dosadno,adj,,boring
497,dosadno,adv temp,,hitherto
498,dosadživipe,n f,,annoyance
499,došalipe,n m,,guilt
500,došalo,adj m,,guilty
501,dosta,adv mod,,enough
502,dosta,adj indef,,enough
503,dosta,adj m,,sufficient
504,doxotko,n m,,income
505,dozvola,n f,,permission
506,drab,n m,,medicine
507,drago,adj,,1. lovely 2. dear
508,dragoceno,adj,,valuable
509,draguľo,n f,,jewellery
510,drak,n f,,grape
511,dŕandato,num ord,,thirtieth
512,drhtavo,adj m,,trembling
513,drmaila,v tr,,shake
514,drom,n m,,"road, way"
515,drozdo,n m,,thrush
516,drugari,n m,,friend (m.)
517,društvo,n m,,1. company 2. society
518,drza,n f,,frazzle
519,država,n f,,state
520,državako prazniko,n phr m,,national holiday
521,drze,n f,,clothing
522,dubina,n f,,depth
523,duboko,adj m,,deep
524,duga,n f,,rainbow
525,dugo,n m,,debt
526,duj,num card,,two
527,duj mije,num card,,two thousand
528,dujšla,num card,,two hundred
529,dujto,adj,,other
530,dujto,num ord,,second
531,dukh,n f,,pain
532,dukhado,adj m,,painful
533,dukhala,v,,ache
534,dumo,n m,,shoulder
535,dur,adv loc,,far (away)
536,dur,adj,,"far, distant"
537,dur po drom,adv loc,,away
538,duri,n f,,1. rope 2. ribbon 3. string
539,duša,n f,,soul
540,duvano,n f,,tobacco
541,duvar,num mult,,twice
542,duxo,n m,,1. ghost 2. spirit
543,duž,prep,,along
544,dužnost,n m,,duty
545,dvoro,n m,,court
546,džako,n m,,pupil
547,džala,v itr,,depart
548,džala maj paše,v phr itr,,approach
549,džala opre,partv itr,,climb
550,džanglo,adj m,,"learned, wise"
551,džemperi,n m,,pullover
552,džikav,prep,,as far as
553,džikav  ,conj,,while
554,džikav god,conj,,as long as
555,džikav gor,prep,,throughout
556,džikav na,conj,,until
557,džilavipe,n m,,singing
558,džubre,n m,,dung
559,džulikano šošoj,n phr f,,female hare
560,džungla,n f,,jungle
561,e,adv mod,,"of course, naturally"
562,egzistirila,v itr,,exist
563,ekonomsko,adj,,economic
564,eksplodirila,v itr,,explode
565,elektriciteto,n m,,electricity
566,elektrika,n f,,lamp
567,ete akana,adv mod,,right
568,fabrika,n f,,factory
569,falće,n f,,chin
570,familija,n f,,1. family 2. relative
571,familijarno,adj m,,familiar
572,farbosarela,v tr,,"dye, colour"
573,farma,n f,,farm
574,fazano,n m,,pheasant
575,februari,n m,,February
576,feľaštra,n f,,window
577,fijoka,n f,,drawer
578,fino,adj,,fine
579,firango,n m,,curtain
580,firesovo kaj,adv indef,,wherever
581,firizo,n m,,saw
582,fizićki,adj,,physical
583,flaša,n f,,bottle
584,flauta,n f,,flute
585,formirila,v itr,,form
586,foro,n m,,town
587,forosko,adj m,,municipal
588,forosko narodo,n phr f,,town hall
589,frizeri,n m,,"coiffeur, hair-dresser (m.)"
590,frizerka,n f,,"coiffeur, hair-dresser (f.)"
591,frkulica,n f,,fork
592,fuŕala,v itr,,fly
593,fuŕalipe,n m,,flight (with plane)
594,furka,n f,,"dung fork, muckrake"
595,furkulica,n f,,fork
596,fusuj,n m,,bean
597,gad,n m,,shirt
598,gadoro,n m,,file
599,gadžo,adj m,,non-Gypsy
600,gajila,v tr,,cultivate
601,gajtano,n m,,1. cord 2. braid
602,gakila,v itr,,gaggle
603,galbenila,v itr,,turn yellow
604,galbeno,adj,,yellow
605,garadola,v itr,,hide os.
606,garavela,v tr,,hide sth.
607,garavipe,n m,,secrecy
608,garavo,adj m,,sooty
609,garo,n m,,soot
610,gatalo,adj m,,finished
611,gataňila pe,v itr,,tell fortune
612,gav,n m,,village
613,gavarno,adj m,,rural
614,gavramento,n m,,1. government 2. council
615,gavran,n m,,raven
616,gavutni,n f,,farmer (f.)
617,gavutno,n m,,farmer (m.)
618,gazda,n m,,house husband
619,gaźe,n pl,,people
620,gaźi,n f,,1. wife (non-Gypsy) 2. daughter (non-Gypsy)
621,gaźo,n m,,1. Non-Gypsy man 2. boy (non-Gypsy) 3. son (non-Gypsy) 4. husband (non-Gypsy)
622,generalno,adj,,general
623,geopardo,n m,,cheetah
624,ges,n m,,day
625,ǧes,n m,,daylight
626,ǧes buǩako,n m,,labour's day
627,ǧes thaj ŕat,n f,,"pansy, viola"
628,gesesa,adv temp,,in the daytime
629,getola,v tr,,"1. end, finish 2. complete 3. execute"
630,gi,n m,,stomach
631,gilabela,v itr,,1. make music 2. sing
632,gilabela po instrumento,v phr itr,,play (an instrument)
633,gilabni,n f,,musician (f.)
634,gilabno,n m,,musician (m.)
635,gili,n f,,song
636,ginavela,v tr,,read
637,gindila,v itr,,think
638,gindisarela,v itr,,think
639,gindo,n m,,1. sense 2. thought 3. opinion 4. brain 5. thinking
640,gitara,n f,,guitar
641,giv,n m,,grain
642,givnado,n m,,reader
643,glancisarele,v itr,,polish
644,glasno,adj m,,loud
645,glendala,n f,,mirror
646,gležno,n m,,ankle
647,glina,n f,,clay
648,gľiva,n f,,chanterelle
649,glumco,n m,,1. player 2. actor
650,glumica,n f,,actress
651,gnezdo,n m,,nest
652,gňida,n f,,nit
653,gnoila pe ,v itr,,fester
654,gnojavo,adj m,,purulent
655,gnojo,n m,,pus
656,godžavaripe,n m,,wisdom
657,goǧaver,adj,,smart
658,gogi,n f,,1. mind 2. brain
659,goj,n f,,sausage
660,golicila,v tr,,tickle
661,golumbo,n m,,pigeon
662,gomila,n f,,heap
663,gomila džubre,n phr f,,dunghill
664,gono,n m,,sack
665,gor,n m,,1. region 2. end
666,gorko,adj m,,bitter
667,gosto,n m,,guest
668,gostoľubľivost,n m,,hospitality
669,govedina,n f,,beef
670,grabľa,n f,,rake
671,grado,n m,,hail
672,gradžanino,n m,,citizen
673,gradžano,adj m,,civil
674,graktila,v itr,,croak
675,gramatika,n f,,grammar
676,granica,n f,,border
677,gras,n m,,horse
678,graško,n m,,pea
679,grasňi,n f,,mare
680,grdila,v itr,,"scold, quarrel"
681,grebeno,n m,,ridge
682,greška,n f,,"error, mistake"
683,grešno,adj m,,sinful
684,grexo,n m,,sin
685,griža,n f,,"1. sorrow, concern 2. grief"
686,grmila,v itr,,it thunders
687,grom,n m,,lightning
688,gromo,n m,,thunder
689,grubo,adj m,,rude
690,grupa,n f,,group
691,guglo kukuruzo,n m,,sweet corn
692,gurumňi,n f,,cow
693,gusani,n m,,gander
694,gusenica,n f,,caterpillar
695,guska,n f,,goose
696,gušteri,n m,,lizard
697,gusto,adj,,thick
698,gusto,adj,,dense
699,hajziban,n m,,train
700,hajzibaneski pruga,n phr f,,railway
701,haľina,n f,,dress
702,hanamik,adj,,friendly
703,hanavela,v itr,,dig
704,haravela,v tr,,disturb
705,haravli,n f,,belt
706,harondela,v itr,,itch
707,hartija,n f,,paper (material)
708,hasardo,adj m,,lost
709,hasardola,v itr,,get lost
710,hasarela,v tr,,lose
711,hoľavola,v itr,,get angry
712,huj,n f,,gap
713,hulel,v itr,,go down
714,huŕala,v itr,,fly
715,hutela,v itr,,jump
716,ideja,n f,,idea
717,igrači,n m,,dancer (m.)
718,igračica,n f,,dancer (f.)
719,ili,conj,,or
720,ili...ili,conj,,either…or
721,ilo,n m,,heart
722,ilovača,n f,,loam
723,iňa,num card,,nine
724,iňato,num ord,,ninth
725,iňavardeš,num card,,ninety
726,informišila pe,v itr,,inform
727,inker,adv mod,,yet
728,inkľarela (e grastes),v itr,,ride
729,inklimasko kham,n phr,,sunset
730,insistirila,v tr,,insist
731,institucija,n f,,institution
732,inteligencija,n f,,intelligence
733,inteligentno,adj,,intelligent
734,intereso,n m,,interest
735,iscedila,prefv tr,,squeeze (out)
736,iscelila,prefv tr,,heal
737,isčeznuila,prefv itr,,disappear
738,iscrpila pe,prefv itr,,exhaust
739,iscrpľeno,adj m,,exhausted
740,iskusno,adj m,,experienced
741,iskustvo,n m,,experience
742,ispovedila pe,prefv itr,,preach
743,isto,adv mod,,1. equally 2. similarly 3. alike
744,isto,adj indef,,same
745,isto ,adj,,equal
746,istoćno,adj,,eastern
747,istoko,n m,,east
748,istorija,n f,,history
749,istorisko,adj,,historical
750,istrumento,n m,,instrument
751,isxrana,n f,,feeding
752,iv ,n m,,snow
753,ivend,n m,,winter
754,ivica,n f,,edge
755,izbegnila,prefv itr,,1. avoid 2. escape
756,izbori,n m,,choice
757,izbrusila,prefv tr,,grind
758,izdrala,prefv itr,,tremble
759,izdržila,prefv itr,,endure
760,izgledi,n m,,look
761,izgledo,n m,,appearance
762,izgradila,prefv itr,,scold
763,izlečeno,adj m,,cured
764,izložba,n f,,exhibition
765,izložila,prefv tr,,explain
766,iznadila pe,prefv itr,,surprise
767,iznenadila pe,prefv itr,,be surprised
768,iznenadžeňe,n m,,surprise
769,izrazila pe,v itr,,express
770,izrazo,n m,,expression
771,izveštaji,n m,,"message, report"
772,izvinil pe,v itr,,"excuse, apologize"
773,izvori,n m,,1. source 2. spring (of water)
774,jag,n f,,1. fire 2. flame
775,jagalo,adj m,,"fiery, burning"
776,jagorčevina,n f,,"primrose, cowslip"
777,jakh,n f,,eye
778,jakhako kapko,n phr f,,eyelid
779,januari,n m,,January
780,jarco,n m,,billy goat
781,jare ,n m,,"goatling, kid"
782,jarmo,n m,,yoke
783,jasno,adj m,,"clear, bright"
784,jasvin,n f,,tear
785,javila,v tr,,report
786,jaxaňe,n m,,ride
787,jaxtari,n m,,rider
788,jecila,v itr,,moan
789,ječmo,n m,,barley
790,jedro,n m,,sail
791,jedva,adv mod,,hardly
792,jefta,num card,,seven
793,jeftato,num ord,,seventh
794,jeftavardeš,num card,,seventy
795,jeftino,adj,,cheap
796,jegdata,num mult,,once
797,jegdata,num mult,,once
798,jek,num card,,one
799,jek avers,pron,,each other
800,jek ges,adv indef,,someday
801,jekhe grbaski kamila,n phr f,,dromedary
802,jekto,num ord,,first
803,jekto,adv temp,,"1. first, firstly 2. only"
804,jekto,adj,,only
805,jela,n f,,fir
806,jeleno,n m,,male stag
807,jetra,n f,,liver
808,jevrejka,n f,,Jewess
809,jevrejo,n m,,Jew
810,jevrejsko,adj,,Jewish
811,jeza,n f,,chill
812,ježo,n m,,hedgehog
813,jsano,adv mod,,clearly
814,jugo,n m,,south
815,julo,n m,,July
816,juno,n m,,June
817,južno,adj,,southern
818,kadiki,adj indef,,so much
819,kadža,adv mod,,"1. this way, in this way, thus 2. definitely"
820,kafa,n f,,coffee
821,kaj,pron int,,"where to, where"
822,kaj god,adv indef,,wherever
823,kaj sas,adv temp,,previously
824,kaja,pron dem f,,this (f.)
825,kajmako,n m,,"cream, ream"
826,kako,n m,,uncle (father's brother)
827,kala,pron dem pl,,these
828,kalaripe,n m,,blackness
829,kaľiľa,v itr,,become black
830,kalo,adj m,,black
831,kamela,v tr,,"want, wish"
832,kamila,n f,,camel
833,kamlipe,n m,,envy
834,kan,n m,,ear
835,kana,adv temp,,since when
836,kana,pron int,,when
837,kana,conj,,when
838,kana god,adv indef,,whenever
839,kancelarija,n f,,office
840,kandža,n f,,claw
841,kangli,n f,,comb
842,kangro,n m,,1. thorn 2. stinger
843,kanoro,n m,,earlap
844,kap,n f,,drop
845,kap bršindesko,n phr m,,raindrop
846,kapija,n f,,gate
847,kaputo,n m,,jacket
848,kar,n m,,penis
849,karnevali,n m,,carnival
850,karta,n f,,card
851,kaš,n m,,"tree, wood (material)"
852,kaš akhoresko,n phr m,,walnut tree
853,kaš ambolako,n phr m,,pear tree
854,kaš jabukako,n phr m,,apple tree
855,kaš tešňako,n phr m,,cherry tree
856,kasavo,adj indef,,such
857,kasavo,pron indef,,such a
858,kasko,pron int,,whose
859,kasno,adv temp,,late
860,kaštarno,n m,,carpenter
861,kaštuno ,adj m,,wooden
862,kašuko,adj m,,1. deaf 2. dumb
863,kat,n f,,scissors
864,katar,pron int,,from where
865,katar  ,prep,,of
866,katar kodija,conj,,since
867,katar o kher,adv loc,,from home
868,kav beng,n phr,,hell
869,kav kher,adv loc,,at home
870,kava,pron dem m,,this (m.)
871,kava brš,adv temp,,this year
872,kava ivend,adv temp,,this winter
873,kava milaj,adv temp,,this summer
874,kavajgi,n f,,jacket
875,kazano,n m,,cauldron
876,kazavuj,n m,,hedgehog
877,kazna,n f,,"penalty, punishment"
878,kaznila,v tr,,punish
879,kazom,adj int,,how much
880,ke,conj,,because
881,kelneri,n m,,waiter
882,kelnerica,n f,,waitress
883,keľo,n m,,kale
884,kerela,v tr,,"make, create"
885,kerela buki,v phr itr,,work
886,kerela hu,v phr itr,,drill
887,kerela o intervju,v phr tr,,interview
888,kerela o utisko,v phr tr,,impress
889,kerela pe,v itr,,pretend
890,kerela svato,v phr itr,,"speak, talk, tell, discuss"
891,kerela tužno,v phr tr,,make sad
892,kermo,n m,,worm
893,ketane,n pl,,army
894,ketano,n m,,soldier
895,ketrnca,n f,,1. rag 2. apron
896,kham,n m,,"sun, sunshine"
897,khamalo,adj m,,sunny
898,khamela,v tr,,desire
899,khameski svetlost,n phr f,,sunlight
900,khamlimos,n m,,wish
901,khamlipe,n m,,1. love 2. will
902,khaňako kher,n phr m,,henhouse
903,khandela,v itr,,stink
904,khangeri,n f,,church
905,khanglipe,n m,,stench
906,khaňi,n f,,"hen, chicken"
907,khašto,n m,,cupboard
908,khatende,adv indef,,nowhere
909,khatinendar,adv indef,,from nowhere
910,khelela,v itr,,dance
911,khelela pe,v itr,,play
912,khelipe,n f,,"dance, game, play"
913,kher,n m,,house
914,kheŕa,n pl,,boots
915,kherdipe,n m,,creation
916,khere,adv loc,,home
917,khermo,n m,,worm
918,khinimos,n f,,tiredness
919,khino,adj m,,tired
920,khir,n m,,ant
921,khonik,pron indef,,nobody
922,khosela,v itr,,wipe
923,khotar,adv loc,,from there
924,khote,adv loc,,there
925,khude bal,n phr f,,plait
926,khuj,n f,,elbow
927,khul,n m,,cow shed
928,khul,n f,,excrement
929,khuri,n f,,heel
930,khuro,n m,,1. stallion 2. foal
931,khuvela,v itr,,knit
932,kidela,v tr,,collect
933,kidela pe,v tr,,gather
934,kidimos,n m,,collection
935,kidipe,n m,,gathering
936,kidipe romesko,n phr m,,Roma society
937,kifla,n f,,"roll, bun"
938,kijaja,n f,,key
939,kijila,v itr,,sneeze
940,kilometar,n m,,kilometre
941,kindimos,n m,,buying
942,kinela,v tr,,purchase
943,kinǧarela  ,v tr,,make wet
944,kinǧarela pe,v itr,,become wet
945,kinglipe,n m,,wetness
946,kingo,adj m,,wet
947,kirado,adj m,,cooked
948,kiral,n m,,cheese
949,kiravela,v tr,,cook sth.
950,kiro,pron poss 2 sg m,,your (sg.)
951,kiŕola,v itr,,"be cooked, boil (itr.)"
952,kirvi,n f,,godmother
953,kirvo,n m,,godfather
954,kišailo,adj m,,sandy
955,kišaj,n m,,sand
956,kiselina,n f,,acid
957,kiseo,adj m,,sour
958,kišjola,v tr,,relieve
959,kišľola,v tr,,weaken
960,kito,n m,,whale
961,klarineto,n m,,clarinet
962,kľašto,n m,,"nippers, pliers, tongs, forceps"
963,kľašto,n m,,pincer
964,klaviro,n m,,piano
965,klinco,n m,,nail
966,klisura,n f,,gorge
967,klizala pe,v itr,,slip
968,kliznola pe,v itr,,slide
969,klozeto,n m,,toilet
970,kľučola,v itr,,be boiled
971,klupa,n f,,bench
972,knezo,n m,,prince
973,ko,pron int,,who
974,ko god,pron indef,,whoever
975,koala,n f,,koala
976,koćak,n f,,button
977,kočičo palav e šatra,n phr m,,tent peg
978,kodija šaj,part mod,,it is possible
979,kodoja,pron dem f,,that (f.)
980,kodolesa,adv caus,,thereby
981,kodova,pron dem m,,that (m.)
982,koferi,n m,,"chest, coffer"
983,kokalo,n m,,bone
984,kokodaila,v itr,,cackle
985,kokošiňco,n m,,henhouse
986,kolako,n m,,cake
987,kolco,n m,,stake
988,kolevka,n f,,cradle
989,koliba,n f,,hut
990,kolica,n f,,"cart, wheelbarrow"
991,kolin,n f,,chest (anat.)
992,kolompiri,n m,,potato
993,kolopo,n m,,hat
994,kolunda,n f,,Christmas
995,kolundaki ŕat,n phr f,,Christmas Eve
996,komado,n m,,piece
997,komarco,n m,,mosquito
998,komentari,n m,,comment
999,kompijuter,n m,,computer
1000,kompletno,adj,,complete
1001,komšija,n m,,1. neighbour 2. neighbourhood
1002,konstrukcija,n f,,construction
1003,kontrola,n f,,control
1004,kopita,n f,,hoof
1005,kopľe [śudimasko],n m,,"spear, lance"
1006,koprcila pe,v itr,,hesitate
1007,kopriva,n f,,nettle
1008,kor,n f,,1. neck 2. throat
1009,kora,n f,,peel
1010,korako,n m,,"step, footstep"
1011,koreno,n m,,root
1012,koresniko,n m,,user
1013,koriguila,v tr,,correct
1014,korimos,n f,,blindness
1015,korisno,adj,,"useful, helpful"
1016,korist,n f,,benefit
1017,koristila,v tr,,use
1018,laćimos,n m,,honesty
1019,laćo,adj m,,honest
1020,ladžavno,adj m,,ashamed
1021,laila,v itr,,bark
1022,lako,pron poss 3 sg m,,her
1023,lala,n f,,tulip
1024,lama,n f,,llama
1025,lampa,n f,,lamp
1026,lanco,n m,,1. chain 2. necklace
1027,lano,n m,,flax
1028,lasica,n f,,"weasel, stoat"
1029,laśipe,n m,,improvement
1030,laśisi,adv mod,,alright
1031,laśo,n m,,good
1032,lasta,n f,,swallow
1033,lavežo,n m,,bark
1034,lavo,n m,,lion
1035,laźarela,v tr,,make so. feel ashamed
1036,laźavela pe,v itr,,be ashamed
1037,laźavipe,n m,,1. shame 2. disgrace
1038,laźo,adj m,,"good, well"
1039,ledeno,adj m,,icy
1040,ledo,n m,,ice
1041,legalno,adj,,legal
1042,lekavipe,n m,,lightness
1043,leko,adv mod,,easily
1044,leko,adj m,,"1. light (opposite of heavy), easy (opposite of difficult) 2. slow"
1045,lela,v tr,,"1. take 2. grasp 3. obtain, get, receive"
1046,lela sama,v itr,,1. take care 2. guard 3. defend 4. look after 5. care for
1047,lela uźile,v phr tr,,borrow
1048,lela vazduxo,v phr itr,,sigh
1049,lengo,pron poss 3 sg m,,their
1050,leňivo,adj m,,lazy
1051,leňivost,n m,,laziness
1052,lesko,adv mod,,"in person, personally"
1053,lesko,pron poss 3 sg m,,his
1054,lešniko,n m,,hazelnut
1055,levko,n m,,funnel
1056,lićno,adj,,personal
1057,liduj,num,,both
1058,lil,n m,,"1. book, letter, document, writing 2. passport"
1059,lilvarno,n m,,writer
1060,limari,n m,,"tin smith, plumber"
1061,limori,n m,,grave
1062,limuno,n m,,lemon
1063,limunosko soko,n phr f,,lemonade
1064,linija,n f,,line
1065,linipe,n m,,profit
1066,lisco,n m,,fox
1067,lisica,n f,,"vixen, female fox"
1068,lisicako kher,n phr f,,fox earth
1069,livada,n f,,meadow
1070,lojo,n m,,"suet, tallow"
1071,lokores,adv mod,,slowly
1072,lolo,adj m,,red
1073,lolo,n m,,redness
1074,ľoľola,v tr,,redden
1075,ľoľola,v itr,,"become red, redden"
1076,lon,n m,,salt
1077,lonco,n m,,pot
1078,londo,adj m,,salty
1079,lonǧarela,v tr,,salt
1080,loňgarela pe,v itr,,get salty
1081,lopata,n f,,shovel
1082,lopta,n f,,ball
1083,losarela,v tr,,"1. choose, select 2. vote"
1084,losaripe,n f,,1. election 2. selection
1085,lošo,adj,,lousy
1086,lovco,n m,,hunter
1087,love,n f,,1. money 2. banknote
1088,lovila,v tr,,hunt
1089,lovo,n m,,hunt
1090,lovore,n f,,coin
1091,loza,n f,,grapevine
1092,ľubičasto,adj m,,"violet, magenta, mauve"
1093,ľubičica,n f,,violet
1094,ľubomora,n f,,jealousy
1095,ľubomorno,adj m,,"envious, jealous"
1096,ludaja,n f,,pumpkin
1097,luine,adv temp,,on Monday(s)
1098,luja,n f,,Monday
1099,lula,n f,,pipe
1100,luludži,n f,,flower
1101,lulugi,n f,,flower
1102,lunǧarela,v tr,,1. broaden sth. 2. lengthen 3. continue
1103,lunǧarela pe,v itr,,1. become broad 2. become longer
1104,lungi vŕama,adv temp,,for a long time
1105,lunglimos,n m,,"length, distance"
1106,lungo,adj,,long
1107,lungo štrinfa,n phr f,,stocking
1108,lutaila,v itr,,wander
1109,lutka,n f,,puppet
1110,mabutivar,num mult,,"many times, several times"
1111,maćexa,n f,,stepmother
1112,maćko,n m,,tomcat
1113,maćo,n m,,sword
1114,mada,conj,,although
1115,magija,n f,,witchcraft
1116,magla,n f,,1. fog 2. mist
1117,mahnila e vastesa,v phr itr,,swing
1118,maj  ,adv temp,,"still, yet"
1119,maj anglal,adv temp,,1. before 2. earlier
1120,maj but,part sup,,most (superlative)
1121,maj but,adv mod,,mostly
1122,maj cara,adv mod,,least
1123,maj cikno,adj m,,"lower, under-"
1124,maj dumut,adv temp,,long ago
1125,maj dur,adv loc,,"from a distance, from afar"
1126,maj inǩa,adv loc,,1. later 2. afterwards
1127,maj iňǩa,conj,,after
1128,maj jegdata,adv loc,,once again
1129,maj jek,adj indef,,another
1130,maj laśes,adv mod,,better
1131,majbut,part comp,,more (comparative)
1132,majbut volila,v phr tr,,prefer
1133,majdur,adv loc,,further
1134,majdur,prep,,beyond
1135,majinǩa,prep,,after
1136,majlaśo,adv mod,,best
1137,majmuno,n m,,monkey
1138,majo,n m,,May
1139,makar,adv mod,,at least
1140,makela pe voskosa,v phr tr,,wax
1141,makh,n f,,fly
1142,makhlo,adj m,,greasy
1143,mako,n m,,poppy seed
1144,maladola,v tr,,meet
1145,maľavost,n m,,diligence
1146,mami,n f,,grandmother
1147,mamuze,n f,,spur
1148,mangela,v tr,,ask for
1149,mangro,n m,,bread
1150,mantili,n m,,coat
1151,manuš,n m,,man (human)
1152,manušengo ćumidavipe,n phr,,humanity
1153,manušipe,n f,,mankind
1154,manušňi,n f,,woman
1155,marci,n f,,Tuesday
1156,marcine,adv temp,,on Tuesday(s)
1157,margarino,n m,,"butter, margarine"
1158,maripe,n m,,fight
1159,marto,n m,,March
1160,marva,n f,,1. ox 2. cattle
1161,mas,n m,,1. flesh 2. meat
1162,mašarno,n m,,fisherman
1163,mašina,n f,,machine
1164,maškar,adv loc,,in the middle (of)
1165,maškar,prep,,"among, amongst, in the middle of, between"
