Index,Entry Word,Part of Speech,Affix,Definition
3058,vartoni pe,v itr,,"kotaliti se, valiti se"
3059,vaso,prep,,"za, zaradi"
3060,vastano,adj m,,ročni
3061,vata,n f,,vata
3062,vavik,adv,,"vselej, vedno"
3063,vaza,n f,,vaza
3064,vazdi,v tr,,dvigniti
3065,važno,adj,,pomemben
3066,važnost,n f,,pomembnost
3067,vbrizgo,n m,,"brizga, brizgalka"
3068,vdov,n f,,vdova
3069,več,adv,,poleg tega
3070,večerja,n f,,večerja
3071,večina,n f,,večina
3072,večinoma,adv,,večinoma
3073,večno,adj,,večen
3074,vedenje,n,,"1. vedenje, obnašanje 2. vedenje 3. vednost"
3075,vedežovini,v itr,,1. vedeževati 2. prerokovati
3076,vedro,n m,,vedro
3077,veja,n f,,"1. tepež, pretep 2. disput"
3078,velikosti,n m,,velikost
3079,veljava,n f,,veljava
3080,venco,n m,,venec
3081,vendar,adv,,vendarle
3082,vera,n f,,vera
3083,vergajni,n m,,goba
3084,veriga,n f,,veriga
3085,verižica,n f,,blizu
3086,verjetno,adj,,verjeten
3087,verjetnosto,n m,,verjetnost
3088,veš,n m,,gozd
3089,vesalo,adj,,"vesel, srečen"
3090,veseli,n m,,veselje
3091,veselica,n f,,veselje
3092,veselini pe,v itr,,biti vesel
3093,veslini,v itr,,veslati
3094,veslo,n m,,veslo
3095,vesolje,n m,,vesolje
3096,veverica,n f,,veverica
3097,vezalka,n f,,vezalka
3098,vežba,n f,,"vaja, vadba"
3099,vežbini,v tr,,vaditi
3100,vhodo,n m,,vhod
3101,vi,conj,,tudi
3102,videzo,n m,,videz
3103,vihari,n m,,nevihta
3104,vija,n f,,veja
3105,vijolica,n f,,vijolica
3106,vijolično,adj,,vijoličast
3107,vikendo,n m,,vikend
3108,vila,n f,,vila
3109,vila,n f,,vila
3110,vile,n m,,vile
3111,vilica,n f,,vilice
3112,vilice,n f pl,,vilice
3113,vindar,conj,,vendarle
3114,vinjako,n m,,vinsko žganje
3115,vinogrado,n m,,vinograd
3116,violina,n f,,vijolina
3117,viri,n m,,viri
3118,virto,n m,,veter
3119,visako,adj,,visok
3120,višina,n f,,višina
3121,visini,v itr,,viseti
3122,viško,n m,,"višek, vrhunec"
3123,višnja,n f,,višnja
3124,vištorija,n f,,zgodba
3125,vitezo,n m,,1. vitez 2. heroj
3126,viverica,n f,,veverica
3127,viža,n f,,melodija
3128,vlačini,v tr,,vleči
3129,vlada,n f,,vlada
3130,vlaga,n f,,"vlažnost, vlaga"
3131,vlažno,adj,,vlažen
3132,vljudno,adj,,vljuden
3133,vljudnost,n,,vljudnost
3134,vloga,n f,,vloga
3135,vneto,adj,,vnet
3136,vnukinja,n f,,vnukinja
3137,vnuko,n m,,vnuk
3138,vodini,v tr,,1. voditi 2. voziti
3139,vodja,n f,,"vodja, predstojnik"
3140,vodnica,n f,,"vodička, vodnica"
3141,vodniko,n m,,"vodič, vodnik"
3142,vodnjako,n m,,vodnjak
3143,vodoravno,adj,,1. vodoraven 2. raven
3144,vodstvo,n m,,vodstvo
3145,vodžano,adj m,,1. pogumen 2. srčen
3146,vodži,n f,,srce
3147,vogalo,n m,,1. konec 2. rob 3. kot
3148,vohini,v tr,,vohati
3149,voja,n f,,veselje
3150,vojako,n m,,vojak
3151,vojna,n f,,vojna
3152,vojska,n f,,1. vojska 2. vojna
3153,volindo,adj pp m,,voljan
3154,volini,v tr,,voliti
3155,volitve,n,,volitve
3156,volja,n f,,volja
3157,volna,n f,,volna
3158,volneno,adj,,volnen
3159,vonjo,n m,,voh
3160,voš,n m,,ustnica
3161,voseko,n m,,vosek
3162,voskini,v itr,,voskati
3163,votlina,n f,,votlina
3164,vozlo,n m,,vozel
3165,vožnja,n f,,vožnja
3166,vozo,n m,,ciza
3167,vozovnica,n f,,karta
3168,vplivo,n m,,vpliv
3169,vprašanji,n m,,vprašanje
3170,vpriča,adv,,prisoten
3171,vrabco,n m,,vrabec
3172,vrakeri,v tr,,1. reči 2. govoriti
3173,vrakeribe,n m,,1. govor 2. govorjenje
3174,vrana,n f,,vrana
3175,vranco,n m,,vranec
3176,vranica,n f,,vranica
3177,vrba,n f,,vrba
3178,vrčo,n m,,vrč
3179,vrdža,n f,,ciza
3180,vrednosti,n,,vrednost
3181,vrho,n m,,"vrh, vrhunec"
3182,vrhovno,adj,,vrhoven
3183,vriča,n f,,vreča
3184,vridno,adv,,vreden
3185,vridnost,n m,,vrednost
3186,vrime,n m,,vreme
3187,vriskoni,v itr,,vriskati
3188,vriskonibe,n m,,vzkliki
3189,vrnini,v tr,,vrniti
3190,vrnini pe,v itr,,vrniti se
3191,vročina,n f,,vročina
3192,vrsta,n f,,vrsta
3193,vrtlo,n m,,vrt
3194,vrtnari,n m,,vrtnar
3195,vrtnarica,n f,,vrtnarica
3196,vrtnarja,n f,,vrtnarija
3197,vrtnica,n f,,vrtnica
3198,vrto,n m,,vrt
3199,vrtoni,v tr,,1. vrteti 2. obrniti 3. vrtati
3200,vrudini,v tr,,vdati nit
3201,vrzeli,n m,,"špranja, reža"
3202,vsaj,adv,,vsaj
3203,vsebina,n f,,vsebina
3204,vseeno,adv,,"vseeno, vendar, kljub temu"
3205,vtiso,n m,,vtis
3206,vučjako,n m,,volčjak
3207,vudini,v tr,,vdati nit
3208,vuglo,n m,,1. konec 2. rob 3. kot
3209,vuna,n f,,volna
3210,vuneno,adj,,volnen
3211,vuzko,adj,,tesen
3212,vuzo,n m,,vozel
3213,vzgoja,n f,,izobrazba
3214,vzgojini,v tr,,"šolati, izobraziti"
3215,vzhodno,adj,,vzhoden
3216,vzhodo,n m,,"vzhod, Jutrovo"
3217,vžigalniko,n m,,vžigalnik
3218,vžiho,n m,,vžig
3219,vzorco,n m,,vzorec
3220,vzroko,n m,,razlog
3221,vztrajini,v phr tr,,vztrajati
3222,vztrajno,adj,,1. vzdržljiv 2. vztrajen
3223,za,prep,,k
3224,za vajk,adv temp,,za vedno
3225,žaba,n f,,žaba
3226,zabarjani,v tr,,1. obrniti 2. mešati
3227,zabava,n f,,"zabava, vzdrževanje"
3228,zabeležini,v tr,,zapisati
3229,zabeši,v itr,,sesti
3230,zabeši pe,v itr,,sesti
3231,zabini,v tr,,zapravljati
3232,zabini,v tr,,zabiti
3233,zabisteri,v tr,,pozabiti
3234,zablatini,v tr,,umazati
3235,zabliskini,v tr/itr,,1. zabliskati se 2. pobliskniti
3236,zacelini,v itr,,"zdraviti, zdraviti se"
3237,začetko,n m,,začetek
3238,zacidi,v tr,,zapeljati
3239,začimba,n f,,začimba
3240,začimbe,adv,,začinjen
3241,začmini,v tr,,začeti
3242,začnini,v tr,,začeti
3243,začudini,v itr,,osupniti
3244,zadeva,n f,,zadeva
3245,zadikeri,v itr,,zadržati se
3246,zadikeri,v tr,,1. prenašati 2. obdržati 3. zadrževati 4. podpirati
3247,zadolžimbe,adv,,zadolžen
3248,zadostno,adv,,"dovolj, zadosti"
3249,zadovoljstvo,n m,,zadovoljstvo
3250,zadovolno,adj,,zadovoljen
3251,zadruga,n f,,"zadruga, sindikat"
3252,zadušini,v tr,,zadaviti
3253,zadužindo,adj,,zadolžen
3254,zadužini,v itr,,1. zavezati 2. zadolžiti se
3255,žafrano,n m,,žafran
3256,žaga,n f,,žaga
3257,žaga,n f,,žaga
3258,zagatini,v tr,,"zamazati, onesnažiti"
3259,žagini,v tr,,žagati
3260,zagotovini,v tr,,zagotoviti
3261,zagozda,n f,,klin
3262,zagradini,v tr,,"zastaviti, zabarikadirati"
3263,zagrozini,v tr,,zagroziti
3264,zahektovini,v tr,,"zaprositi, zahtevati"
3265,zahiki,v tr,,1. zagledati 2. opazovati
3266,zahodno,adj,,zahoden
3267,zahodo,n m,,zahod
3268,zahrbtno,adj,,zahrbten
3269,zahteva,n f,,prošnja
3270,zahtovini,v tr,,"zaprositi, zahtevati"
3271,zahvalini pe,v itr,,zahvaliti (se)
3272,zainteresindo,adj m,,zainteresiran
3273,zajtrko,n m,,zajtrk
3274,zakadini,v itr,,prekaditi
3275,zaklenini,v tr,,zakleniti
3276,zaklinini,v tr,,zakleniti
3277,zaključno,adj,,zaključen
3278,zakoli,n m,,"zakol, klanje"
3279,zakonito,adj,,zakonit
3280,zakono,n m,,1. pravo 2. zakon
3281,zakono,n m,,zakon
3282,zakonodaja,n f,,zakonodaja
3283,zakrivini,v itr,,zadolžiti se
3284,zakuska,n f,,"malica, prigrizek"
3285,žal hilo,v phr tr,,kesati se
3286,žalasno,adj,,žalosten
3287,zaledini,v itr,,zaledeneti
3288,zalel,v tr,,zasesti
3289,zaleto,n m,,zagon
3290,zalini,v tr,,naliti
3291,žalini,v tr,,žaliti
3292,žalitev,n f,,žalitev
3293,zalitini,v itr,,leteti
3294,žaljivo,adj,,žaljiv
3295,zaljubini pe,v itr,,zaljubiti se
3296,zaloga,n f,,zaloga
3297,žalostini pe,v itr,,žalostiti
3298,zalotini,v tr,,zasačiti
3299,žalovanja,n f,,žalovanje
3300,žalovini,v itr,,žalovati
3301,zamahnini,v itr,,zamahniti
3302,zamašini,v tr,,zamašiti
3303,zameglini,v tr,,zamegliti
3304,zameki,v tr,,zapustiti
3305,zamenini,v tr,,zamenjati
3306,zamenini pe,v itr,,menjati
3307,zamenjivo,adj,,zamenljiv
3308,zamerini,v tr,,zameriti
3309,žametno,adj,,žameten
3310,žameto,n m,,skupaj z
3311,zamira,n f,,jeza
3312,zamišljindo,adj m,,zamišljen
3313,zamudini,v itr,,"biti pozen, zamuditi"
3314,zamuzikini,v tr,,1. zaigrati 2. izvesti
3315,zanesini pe,v itr,,zanesti se
3316,zanič,adv,,slab
3317,zaničevanje,n m,,zaničevanje
3318,zanikrno,adj,,zanikrn
3319,zanimanje,n f,,"zanimanje, interes"
3320,zanimini,v itr,,zanimati se
3321,zanimivo,adj,,zanimiv
3322,zanka,n f,,zanka
3323,zanosini,v itr,,zanositi
3324,zaoštrini,v tr,,zaostriti
3325,zapadno,adj,,zahoden
3326,zapado,n m,,zahod
3327,zapazini,v tr,,"opaziti, opazovati"
3328,zaperi,v itr,,zapasti
3329,zapestje,n f,,zapestje
3330,zapestnica,n f,,zapestnica
3331,zaphandi,v tr,,zapreti
3332,zaphandipe,n m,,zamašitev
3333,zaphandlo,adj m,,zaprt
3334,zapisini,v itr,,vpisati
3335,zaplenini,v tr,,zaseči
3336,zapomnini,v tr,,spominjati se
3337,zaponka,n f,,zaponka
3338,zapora,n f,,zapah
3339,zaporniko,n m,,zapornik
3340,zaposlindo,adj pp m,,zaposlen
3341,zaposlini,v tr,,zaposliti
3342,zaposlitev,n f,,zaposlitev
3343,zapovedini,v tr,,ukazati
3344,zapravini,v tr,,"zapraviti, potrošiti"
3345,zapuščina,n f,,zapuščina
3346,zar,n f,,1. lasje 2. sramne dlake
3347,zaradi,prep,,zaradi
3348,zaralipe,n m,,moč
3349,zaralo,adj m,,močen
3350,zarana,adv temp,,zgodaj zjutraj
3351,zarasno,adj,,"nalezljiv, kužen"
3352,zaravka,n f,,žerjavica
3353,zardini pe,v itr,,zardeti
3354,žarenji,n m,,žarenje
3355,zares,adv,,zares
3356,zarjalo,adj m,,kosmat
3357,zarjavini,v itr,,"rjaveti, zarjaveti"
3358,zarjavka,n f,,žerjavica
3359,žarko,n m,,žarek
3360,žarnica,n f,,žarnica
3361,zaročindo,adj m,,zaročen
3362,zarubini,v tr,,zaseči
3363,zarumenini,v itr,,porumeneti
3364,zaščita,n f,,"zaščita, varstvo"
3365,zaščovi,v itr,,zaostati
3366,zasedindo,adj,,zaseden
3367,zasivi,v tr,,sešiti
3368,zasivi,v tr,,šivati
3369,zaskrbindo,adj m,,zaskrbljen
3370,zaskrbini,v itr,,zaskrbljujoč
3371,zasledovini,v tr,,zasledovati
3372,zaslišovini,v tr,,zasliševati
3373,zaslono,n m,,predpasnik
3374,zaslužini,v tr,,zaslužiti
3375,zaspano,adj m,,zaspan
3376,zašpilini,v tr,,1. zaigrati 2. izvesti
3377,zastavini,v tr,,nadomestiti
3378,zastonj,adv,,zaman
3379,zastopniko,n m,,1. zastopnik 2. govorec
3380,zasukini,v tr,,zavihati
3381,zasuto,adj m,,zaspan
3382,zatemnini,v tr,,zatemniti
3383,zathardo,adj m,,sežgan
3384,zathari,v tr,,1. prižgati 2. zažgati
3385,zatopini,v itr,,utoniti
3386,zaudini,v tr,,vdati nit
3387,zaupanje,n m,,1. zaupanje 2. upanje
3388,zaupini,v tr,,1. zaupati 2. upati
3389,zavalini,v tr,,obrniti
3390,zavedini pe,v tr,,zavedeti se
3391,zavini,v tr,,zaviti
3392,zavinko,n m,,zavoj
3393,zavisto,n m,,zavist
3394,zavitko,n m,,zavitek
3395,zazdi,v tr,,dvigniti
3396,zažutini,v itr,,porumeneti
3397,žbela,n f,,čebela
3398,zbirini,v tr,,zbirati
3399,zbirini pe,v itr,,zbirati (se)
3400,zbirka,n f,,zbirka
3401,zboro,n m,,zbor
3402,zbudimbe,adj pp,,buden
3403,zbudini,v tr,,zbuditi
3404,zbudini pe,v itr,,zbuditi se
3405,zdavnaj,adv,,že zdavnaj
3406,zdenco,n m,,potok
3407,zdikeri,v tr,,zdržati
3408,zdrava,prep,,pri
3409,zdravan,prep,,pri
3410,zdravila,n f,,zdravilo
3411,zdravilno,adj,,zdravilni
3412,zdravilo,n m,,zdravilo
3413,zdravljanje,n m,,1. zdravljenje 2. obravnavanje
3414,zdravljenje,n m,,zdravljenje
3415,zdravniško,adj,,zdravniški
3416,zdrimini,v itr,,dremati
3417,že,adv,,"še, že"
3418,žeja,n f,,žeja
3419,zelano,adj,,zelen
3420,zelenjava,n f,,zelenjava
3421,zeleno,adj,,zelen
3422,železnica,n f,,železnica

