Index,Entry Word,Part of Speech,Affix,Definition
2181,rekulos,n m,-urja/-es-,"blow, reversal"
2182,rekunoštizel,v tr,,recognise
2183,rekuprizel,v itr,,recover
2184,relaksozel pes,v itr,,"relax, unwind"
2185,relativo,adj indef,,"relative, not absolute"
2186,relidžija,n f,-es/-a-,religion
2187,relidžioso,adj,,religious
2188,reparizel,v tr,,repair
2189,repedo,adv mod,,1. quickly 2. soon 3. urgently
2190,repedo,adj,,"quick, fast"
2191,repetizel,v tr,,1. repeat 2. practice
2192,reportažos,n m,-urja/-es-,coverage
2193,reprezentacija,n f,-es/-a-,performance
2194,reprezentanca,n f,-es/-ja-,settlement
2195,reprezentantos,n m,-urja/-os-,representative
2196,reptila,n f,-es/-ja-,reptile
2197,rêsfoizel,v tr,,"scan, skim"
2198,respektime,adj,,honourable
2199,respektizel,v tr,,respect
2200,respektos,n m,-urja/-os-,"1. respect 2. estimate, esteem"
2201,respektuoso,adj,,respectful
2202,respiracija,n f,-es/-a-,breath
2203,responsabilo,adj,,responsible
2204,restaurantos,n m,-urja/-os-,restaurant
2205,restrikcionizel,v tr,,restrict
2206,resursa,n f,-es/-a-,resource
2207,retardato,adj,,retarded
2208,revista,n f,-es/-ja-,magazine
2209,rez,n f,-ja/-ja-,"grapevine, vineyard"
2210,rezemozel,v itr,,"lean, tilt, tip, slant, angle, incline, bend"
2211,rezervaŕa,n f,-es/-a-,reservation
2212,rezervizel,v tr,,reserve
2213,reživdizel,v tr,,"revive, resuscitate"
2214,reživjol,v tr,-diľ-/-dil-,be revived
2215,rezolvizel,v tr,,"solve, resolve"
2216,rezultatos,n m,-urja/-os-,1. result 2. effect
2217,ričhini,n f,-ja/-ja-,female bear
2218,ričhino,n m,-e/-es-,bear
2219,ridiǩa,n f,-es/-a-,radish
2220,rig,n f,-a/-a-,"1. side [«ande jekh rig» - on the side, aside] [«opre akajaver rig» - on the other side] [«andar soloduj riga» - mutually] 2. part 3. section"
2221,rigla,n f,-es/-ja-,ruler
2222,rimome,adj,,rotten
2223,rimozel,v itr,,"rot, become rotten"
2224,ringos boksoske,n m,-urja/-os-,ring
2225,risipa,n f,-es/-ja-,waste
2226,ritmos,n m,-urja/-os-,"rhythm, beat"
2227,rivaletaťa,n f,-es/-a-,competition
2228,rîgîizel,v itr,,belch
2229,rîja,n f,-es/-a-,scab
2230,rîl,n f,-ja/-ja-,fart [«del rîľa» - fart]
2231,rînčedo,adj,,rancid
2232,rîndunika,n f,-es/-ja-,swallow
2233,rîneti,n m,-ja/-es-,kidney
2234,rîos,n m,-urja/-os-,river
2235,rîposo,adj,,hanging
2236,rodel,v tr,-∅-/-in-,"1. look for, seek, search 2. control 3. check"
2237,rodima,n m,-imata/-imas-,prayer
2238,rodipe,n m,-imata/-imas-,search
2239,rodizel,v tr,,please
2240,rodizel,v itr,,gnaw
2241,rodizel pes,v phr itr,,pray
2242,roipe,n m,-imata/-imas-,"1. grievance, lament, wailing 2. complaint"
2243,roj,n f,-a/-a-,spoon
2244,rolos,n m,-urja/-os-,role
2245,rom,n m,-a/-es-,"1. Rom, Gypsy man 2. husband (Roma)"
2246,romanos,n m,-urja/-os-,novel
2247,romni,n f,-ja/-ja-,"1. Romni, Gypsy woman 2. wife (Roma)"
2248,romni čorori,n phr f,-ja/-ja-,poor woman
2249,rota,n f,-es/-ja-,wheel
2250,roťa,n f,-es/-a-,dress
2251,rotizel pes,v itr,,"rotate, turn"
2252,rotundo,adj,,round
2253,roua,n f,-es/-a-,dew
2254,rovel,v itr,,"cry, weep, wail"
2255,rovel pes,v phr itr,,"wail, moan, lament"
2256,rovli,n m,-ja/-ja-,"1. stick, stake 2. club, bat"
2257,rubarba,n f,-es/-ja-,rhubarb
2258,rudžina,n f,-es/-ja-,rust
2259,rufes,n f pl,,"laundry, wash"
2260,rukh,n m,-a/-es-,1. tree 2. alder
2261,rukh parno,n phr m,-a/-es-,birch
2262,rumome,adj,,"ruined, spoiled"
2263,rumozel,v tr,,spoil
2264,rumozel pes,v phr itr,,"1. decline, worsen 2. deteriorate, degenerate"
2265,Rusalijes,n f pl,,Whitsun
2266,ruv,n m,-a/-es-,wolf
2267,ruvli,n f,-ja/-ja-,female wolf
2268,ružinizel,v itr,,rust
2269,sa,conj,,although
2270,sa,pron indef,,all
2271,sabija,n f,-es/-a-,sword
2272,sajekh,adj,,"equal, alike"
