Index,Entry Word,Part of Speech,Affix,Definition
2277,resel,v tr,,"1. reach, arrive 2. meet"
2278,resel,adv,,enough
2279,respekto,n m,,1. respect 2. politeness
2280,responsibilno,adj,,responsible
2281,reštos,n m,,sieve
2282,rez,n f,,vineyard
2283,rezultato,n m,,result
2284,rič,n m,,he-bear
2285,rični,n f,,she-bear
2286,ričnjano,adj m,,bear-
2287,rig,n f,,1. side 2. direction
2288,rik,n f,,side
2289,rikonano,adj m,,dog-
2290,rikoni,n f,,bitch
2291,rikono,n m,,dog
2292,rini,n f,,"file, rasp"
2293,rininel,v tr,,file
2294,rišni,n f,,female bear
2295,rišnoro,n m,,bear
2296,ritinel,v tr,,kick
2297,ritniki,n m,,kick
2298,rivinel,v tr/itr,,"dig, rummage, plough"
2299,rodel,v tr,,"1. look for, search for, seek 2. examine, study 3. demand, ask for 4. follow"
2300,rodipe,n m,,search
2301,roiba,n m,,"crying, weeping, lamentation"
2302,roibe,n m,,mourning
2303,roj,n f,,spoon
2304,rolia,n f,,role
2305,rolik,n f,,1. stick 2. tent pole
2306,rom,n m,,1. Gypsy man 2. husband
2307,romanes,adv mod,,in Romani
2308,romanipe,n m,,Gypsiness
2309,romano,adj m,,Gypsy
2310,romano nevo breš,n phr m,,Roma New Year
2311,romni,n f,,1. Gypsy woman 2. wife
2312,rosinel,v tr,,sprinkle
2313,rota,adv,,round
2314,rota,n f,,circle
2315,rovavno,adj m,,tearful
2316,rovel,v itr,,1. cry 2. complain 3. neigh
2317,rovel pes,v itr,,"complain, grumble"
2318,rovipe,n m,,complaint
2319,rovli,n f,,"rod, stick, bar, staff"
2320,rovli,n f,,bag
2321,roza,n f,,rose
2322,rozavo,adj m,,pink
2323,ruminel,v,,harm
2324,rup,n m,,silver
2325,rupul,n m,,silver
2326,rupuvalo,adj m,,silver
2327,ruv,n m,,wolf
2328,ruvano,adj m,,"wolfish, wolf-"
2329,ruvni,n f,,bitchwolf
2330,řоm,n m,,1. Gypsy man 2. husband
2331,řоmni,n f,,1. Gypsy woman 2. wife
2332,sa,adv mod,,"1. wholly, entirely 2. always 3. everywhere 4. nothing but, exclusively"
2333,sa vogesa,n phr,,fat-bottomed
2334,sabalin,n f,,morning
2335,sada ,adv mod,,"1. only 2. wholly, entirely"
2336,sade,adv mod,,"1. only 2. wholly, entirely"
2337,sadinel,v,,sow
2338,saidinel,v tr,,"respect, honour"
2339,šaj,part mod,,"may, shall, ought to"
2340,sajbjas,n m,,owner
2341,sajdiba,n m,,respect
2342,šajdipe,n m,,1. opportunity 2. probability
2343,šajutno,adj m,,1. probable 2. able
2344,šajutno,adv,,possibly
2345,sakodives,adv,,daily
2346,sakodivesutno,adj m,,daily
2347,sakoj,pron indef,,everyone
2348,sakos,n m,,"coat, sack coat, jacket, blazer"
2349,salami,n m,,1. sausage 2. ham
2350,salata,n f,,salad
2351,salčin,n m,,branch
2352,salčinjalo,adj m,,branchy
2353,saldinel,v tr/itr,,"pounce on, move in direction of"
2354,šali,n m,,"bandana, kerchief, scarf, shawl"
2355,salo,n m,,brother-in-law
2356,šamar,n m,,box on the ears
2357,šamia,n f,,"shawl, scarf, bandana"
2358,samo ,adv mod,,only
2359,šamuja ,n f,,"shawl, scarf, bandana"
2360,sandaki,n m,,coffin
2361,sanipe,n m,,1. thinness 2. weakness
2362,sanjarel,v,,1. sharpen 2. become sharp
2363,sanjovel,v tr,,1. make thin 2. weaken
2364,sankja,n f,,"sledge, sleigh"
2365,sano,adj m,,"1. thin, fine 2. narrow"
2366,sap,n m,,"snake, serpent"
2367,sapanisarel,v,,sweat
2368,sapano,adj m,,serpentine
2369,sapni,n f,,female dragon
2370,sapninel,v itr,,stumble
2371,sapuni,n m,,soap
2372,šapurka,n f,,lizard
2373,šapurka,n f,,squirrel
2374,sar,prep,,"as, like"
2375,sar,prep,,as
2376,sar,pron int,,how
2377,sar ,conj,,"as, while, how, since, for"
2378,sar kaj si,adv phr,,usually
2379,sar kakeste,adv phr,,alike
2380,sar kana,adv phr,,moreover
2381,sar sine,adv phr,,since when
2382,sar so,pron phr,,such a
2383,sar so adžarla pes,adv phr,,presumably
2384,sar so dikhel pes,adj phr,,civil
2385,sar so dikhel pes,adv phr,,apparently
2386,sar so kamel pes,adv phr,,"fair, right, properly"
2387,sar so kamla pes,adv phr,,"fair, right, properly"
2388,sar te,pron int,,how
2389,sar te,conj,,"while, when"
2390,sar te,conj,,"while, how, at, by"
2391,sar te,conj,,"what, how"
2392,sar te ovel,v phr,,1. whatever 2. whoever
2393,sar te ovel,adv phr,,"anyway, however, nevertheless"
2394,saranda,num card,,forty
2395,saranda milja,num card,,forty thousand
2396,sarandujek,num card,,forty-one
2397,šarinel,v,,scratch
2398,šarlagani,n m,,oil
2399,sarnecos,n m,,roebuck
2400,sarnička,n f,,roe
2401,sařoře džene,pron indef,,all
2402,sařořo,adj m,,all
2403,sařořo,pron indef,,all
2404,sarto,adv,,similarly
2405,sas sekogaš,adv phr,,permanently
2406,sas so  si,v phr,,ordinary
2407,saskjarel,v tr,,"cure, heal, treat"
2408,saskjariba,n m,,medical treatment
2409,saskjaripe,n m,,"healing, recovery"
2410,saskjarno,n m,,"physician, doctor"
2411,saskjovel,v itr,,"1. get better, recover, get well 2. heal"
2412,saste dživotoske,adv phr,,forever
2413,sastipe,n m,,health
2414,sastipnasko,adj m,,medical
2415,sastjovel,v itr,,"get better, recover, get well"
2416,sasto,adj m,,"1. healthy 2. whole, intact, entire"
2417,sasto,adj m,,"wholly, completely"
2418,sastro,n m,,father-in-law
2419,sasuj,n f,,mother-in-law
2420,šatra,n f,,tent
2421,savato,n m,,Saturday
2422,savatone,adv temp,,on Saturday
2423,savatos,n m,,Saturday
2424,savatoskoro dies,n phr m,,Saturday
2425,savka so nanaj,adv phr,,unusually
2426,savo,pron rel,,which
2427,savo,pron int,,"what, what kind of, what sort of, which (one)"
2428,savo dženo,pron indef,,whoever
2429,savo kamla pes,adv phr,,accurately
2430,savore,pron indef,,"all, everybody"
2431,savoro,pron indef,,"all, everybody"
2432,šax,n m,,"cabbage, kale"
2433,saxanji,n m,,plate
2434,saxati,n m,,1. time 2. clock
2435,saxati,n m,,clock
2436,sažaki,n m,,trivet
2437,sebebi,n m,,cause
2438,sêbota,n f,,Saturday
2439,seinel,v,,sieve
2440,sekadar,adv indef,,anywhere
2441,sekate,adv indef,,everywhere
2442,sekavko,pron indef,,"all sorts of, every(thing) possible"
2443,šekeri,n m,,sugar
2444,šekjeri,n m,,sugar
2445,sekninel,v tr,,wipe the nose
2446,seko,pron indef,,every
2447,seko dies,adv phr temp,,"every day, all days"
2448,sekoga,adv indef,,always
2449,sekoga isi tut,adj phr,,available
2450,sekoj,adj indef,,"every, each"
2451,seksenja,num card,,eighty
2452,sekunda,n f,,second
2453,šel,num card,,hundred
2454,sêlba,n f,,ladder
2455,šelberšipe,n m,,century
2456,šelja,n pl,,bran
2457,šelo,n m,,"rope, line, cord"
2458,šelto,num ord,,hundredth
2459,šelto drom,num mult,,hundred times
2460,semka,n f,,1. seed 2. pip
2461,sêndinel,v itr,,"be bored with, be tired of"
2462,sepniba,n m,,startling
2463,sepninel,v itr,,"sober up, come to one's senses"
2464,sêpninel,v itr,,"stumble, trip"
2465,septembro,n m,,September
2466,septemvri,n m,,September
2467,šeralo,adj m,,big-headed
2468,šerand,n m,,"pillow, cushion"
2469,šerbeti,n m,,sherbet
2470,seriozno,adv,,seriously
2471,sêrna,n f,,"roe, roe deer, deer"
2472,šernango,adj m,,bare-headed
2473,šero,n m,,head
2474,sêrpi,n m,,sickle
2475,šeruno,adj m,,"chief, main"
2476,šerutno,n m,,leader
2477,servitjori,n m,,waiter
2478,servitjorka,n f,,waitress
2479,sêšto,adv mod,,"same, just as"
2480,seviba,n m,,"thunder, clap of thunder, lightning"
2481,sevinel,v,,"thunder, lightening flashes"
2482,sevli,n f,,basket
2483,šexi,n m,,"thing, object"
2484,šexi,n,,"clothes, dress"
2485,šexja,n pl,,"robe, clothes"
2486,sezon,n m,,season
2487,sezonja,n pl,,seasons
2488,sfêršinel,v tr,,"carry out, realise"
2489,sfetinel,v itr,,shine
2490,sfidetelos,n m,,witness
2491,sgoda,n f,,benefit
2492,sig,n,,speed
2493,sigate,adv,,quickly
2494,sigate,adj,,recent
2495,sigjarel,v itr,,"1. be in a hurry, rush, hurry, hasten 2. urge 3. quicken, speed up"
2496,sigjariba,n m,,"hurry, haste"
2497,sigjorno,adv,,certainly
2498,signatura,n f,,"signature, sign"
2499,sigo,n f,,"quickness, speed"
2500,sigo,adj,,"quick, fast"
2501,sigo,adv mod,,1. quickly 2. soon 3. urgently
2502,sigurinel,v,,"ensure, secure"
2503,sigurno,adj,,"sure, certain"
2504,sigurno,n m,,possibility
2505,sigurno,adv,,"1. certainly 2. of course, naturally"
2506,sigurnost,n m,,security
2507,siiba,n m,,"sewing, needlework"
2508,sikavel,v tr,,"1. show 2. learn 3. prove, demonstrate 4. express 5. point 6. prepare 7. determine"
2509,sikavipasko kher,n phr m,,school
2510,sikavipe,n m,,education
2511,sikavni,n f,,woman teacher
2512,sikavno,adj m,,"learned, scientific"
2513,sikavno,n m,,teacher
2514,šikeri,n m,,sugar
2515,sikliarno,n m,,1. pupil 2. scientist
2516,sikliba,n m,,1. teaching 2. learning
2517,sikljovel,v itr,,"1. study, learn 2. teach, educate"
2518,siklo,adj m,,"1. taught 2. accustomed to, used to"
2519,šil,n m,,"1. cold, chill 2. cold (illness)"
2520,sila,n f,,force
2521,šilalipe,n m,,"frost, chill"
2522,šilaljovel,v itr,,"catch a cold, be very cold, feel very cold"
2523,silavja,n pl,,a pair of pliers
2524,šiljaljovel,v itr,,"freeze, be cold, catch cold"
2525,šiltes,n,,bedding
2526,sinapi,n m,,mustard
2527,šing,n m,,horn
2528,šingalo,adj m,,horned
2529,šingalo elenos,n phr m,,male stag
2530,singinel,v,,sign
2531,sinigeri,n m,,"tit, titmouse, chickadee"
2532,t,conj,,and
2533,ta,conj,,and
2534,ta ,conj,,"1. that, to, (in order) to 2. if, when 3. infinitive 4. injunctive"
2535,ta te,conj,,(in order) to
2536,taininkjarel,v tr,,silence so.
2537,tainjel,v itr,,"1. keep silent, say nothing, be quiet 2. conceal sth."
2538,takjarel,v tr,,"1. warm (up), heat 2. thaw"
2539,takjovel,v itr,,"warm up, heat up"
2540,taksirati,n,,"punishment, penalty"
2541,taktinel,v,,pack in
2542,tamam,adv mod,,"1. exactly, just as 2. just (as) (temp.)"
2543,tanali,n m,,playground
2544,tancjori,n m,,dancer (male)
2545,tancjorka,n f,,dancer (female)
2546,tang,adj m,,"narrow, tight"
2547,tangipe,n m,,"narrowness, tightness"
2548,tangjarel,v tr,,"make narrow, make tight"
2549,taraleži,n m,,hedgehog
2550,tarba,n f,,pipe
2551,tartori,adj,,dominant
2552,tasavdo,adj m,,1. strangled 2. drowned
2553,tasavel,v tr,,1. strangle 2. plug
2554,tasja,adv temp,,tomorrow
2555,tasja ki rat,adv phr temp,,tomorrow night
2556,tasjarin,n f,,the next day
2557,tasljovel,v tr,,"1. drown 2. choke, stifle, strangle, suffocate"
2558,tasos,n m,,"bowl, dish"
2559,taštinel,v itr,,"overflow, boil over"
2560,tatinel,v tr,,taste
2561,tatipe,n m,,"1. warmth, heat 2. sunshine 3. heating"
2562,tatjovel,v itr,,"warm, warm up"
2563,tato,adj m,,"warm, hot"
2564,tato,n m,,warmth
2565,tavani,n m,,ceiling
2566,tavanos,n m,,"loft, attic"
2567,tavel,v,,1. boil (sth.) 2. be boiled
2568,taxtaj,n m,,"cup, glass, beaker, mug"
2569,te,conj,,and
2570,te,conj,,"1. that, to, (in order) to 2. if, when 3. infinitive 4. injunctive"
2571,te  - vaj,conj,,either – or
2572,te - te,conj,,whether
2573,te isterse,part mod,,"if he wants it, if god wants it"
2574,te na,conj,,otherwise
2575,te si,conj,,if
2576,têkminel,v tr,,"stuff, pack"
2577,tel isi,v phr,,depend
2578,telal,prep,,"under, below"
2579,telal i kak,n phr,,armpit
2580,telal papučjate,adj phr,,dependent
2581,telal vastes,n phr,,1. bribe 2. subornation
2582,telaljakha,n,,suspicion
2583,tele,prep,,below
2584,tele,adv loc,,"down, downward"
2585,telê,adv loc,,"down, downward"
2586,tele upre,adv phr,,"almost, approximately"
2587,telefoni,n m,,telephone
2588,telefonirinel,v,,phone
2589,teles,n m,,"calf, maverick"
2590,teli ,adv loc,,"down, downward"
2591,teljarel,v tr,,"1. make sth. bend, make so. bend down 2. lessen, reduce"
2592,teljovel,v itr,,"bend over, stoop, lean, bend, lie down"
2593,telunipe,n m,,lower part
2594,teluno,adj m,,southern
2595,temeli,n m,,palate
2596,temenužka,n f,,"pansy, viola, violet"
2597,tendžera,n f,,pot
2598,tenekjedes,n,,pail
2599,tepcia,n f,,1. tray 2. pan
2600,terdindos,adj pp,,standing (upright)
2601,terdjovel,v itr,,"stand, stand upright"
2602,tergjovel,v itr,,"stand, stand upright"
2603,tergjovel,v itr,,"stand, stand upright"
2604,têrgovcos,n m,,trader
2605,tergovja,n f,,"business, trade, contact, dealings"
2606,têrgovka,n f,,tradeswoman
2607,têrkaljanel,v tr,,let roll
2608,terki kerel,v phr itr,,leave
2609,terledime,adj,,"covered with sweat, sweaty"
2610,terni čhai,n phr f,,a young girl
2611,ternipe,n m,,youth
2612,ternjol,v itr,,grow younger
2613,terno,adj m,,1. young 2. fresh
2614,terno evend,n phr f,,autumn
2615,terno nilaj,n phr m,,spring
2616,têrsinel,v tr,,shake
2617,teseljarav,v,,"1. calm down (so.), ease 2. calm down (os.)"
2618,teta,n f,,aunt (father's sister)
2619,tetiki,n,,"tension, tightness"
2620,tetka,n f,,aunt
2621,tetradži,n f,,Wednesday
2622,tevles,n m,,"sediment, deposition"
2623,th,conj,,and
2624,tha,conj,,and
2625,tha te,conj,,(in order) to
2626,thabjovel,v itr,,1. burn 2. shine
2627,thagar,n m,,"king, emperor"
2628,thagaraski čaj,n phr f,,princess
2629,thagareskoro raklo,n phr m,,"king's son, prince"
2630,thagaripe,n m,,1. king's dignity 2. kingdom
2631,thagarni,n f,,"queen, empress"
2632,thagarutno,adj m,,1. royal 2. wonderful
2633,thaj,conj,,and
2634,thaj bilo,adv phr,,rather
2635,than,n m,,1. place 2. bed
2636,thaneste,conj,,instead of
2637,thanutno,adj m,,1. native 2. settled
2638,thar,n f,,"molar tooth, cheek tooth"
2639,thardel,v tr,,burn
2640,thardo,adj m,,"1. burning, fiery 2. burned 3. hot (spicy)"
2641,tharel,v tr,,"1. light, set on fire, kindle 2. glow 3. burn (sun)"
2642,thari,n f,,brandy
2643,thatjovel,v itr,,"warm, warm up"
2644,thav,n m,,thread
2645,thav,n m,,thread
2646,thavdel,v itr,,"1. run, flow (water) 2. squeeze (out) 3. bleed"
2647,thavdipe,n m,,stream
2648,the,conj,,"1. that, to, (in order) to 2. if, when 3. infinitive 4. injunctive"
2649,them,n f,,"1. country, state 2. region, area 3. nation"
2650,themutno,adj m,,"1. national, state- 2. regional"
2651,therdjovel,v itr,,stand upright
2652,therdo,adj m,,standing upright
2653,thergjardo,adj m,,"upright, straight"
2654,thoibe,n m,,menstruation
2655,thorgjovel,v,,stop (so.)
2656,thovel,v tr/itr,,"1. put 2. add 3. hang up 4. hang 5. put one's shoes on, put shoes on (so. else)"
2657,thovel,v tr,,wash
2658,thovel avres,v phr,,replace
2659,thovel basi,v phr itr,,"make a bet, bet"
2660,thovel jak,v phr itr,,light a fire
2661,thovel ki godi,v phr,,mark
2662,thovel kondrati,v phr tr,,complete a contract
2663,thovel pes,v phr,,agree
2664,thud,n m,,milk
2665,thudvalo,adj m,,"milky, milk-"
2666,thujanel,v itr,,"smoke, fume"
2667,thuli por,n phr f,,entrails
2668,thulipe,n m,,"fatness, thickness"
2669,thuljovel,v itr,,"fatten, become fat, become thick"
2670,thulo,adj m,,"1. fat, thick 2. replete"
2671,thuv,n m,,smoke
2672,thuvjanel,v,,"1. smoke 2. smoke (pipe, cigarette)"
2673,ti,conj,,"1. that, to, (in order) to 2. if, when 3. infinitive 4. injunctive"
2674,tigani,n m,,pan
2675,tigari,n m,,tiger
2676,tinanel,v,,1. tremble 2. shake
2677,tinanela,v,,tremble
2678,tirinel,v tr,,rub
2679,tiro,pron poss 2 sg m,,your (sg.)
2680,tixom ,adv mod,,"quietly, faintly, noiselessly, silently"
2681,tjumbes,n m,,barrel
2682,tjütjün,n f,,tobacco
2683,tlakos,n m,,"slime, ooze"
2684,to,pron poss 2 sg m,,your (2.sg.)
2685,togai ,adv temp,,only just then
2686,tokčes,n m,,heel
2687,topka,n f,,ball
2688,torba,n f,,bag
2689,torinel,v,,nourish
2690,toro,pron poss 2 sg m,,"your,  pron.poss.2sg.m."
2691,tořo,pron poss 2 sg m,,"your,  pron.poss.2sg.m."
2692,totasja,adv temp,,the day after tomorrow
2693,tovarinel,v tr,,load
2694,tovaros,n m,,"cargo, load"
2695,tover,n m,,axe
2696,tradel,v tr,,"steer, drive (car etc.), lead"
2697,tradicionalno,adj,,traditional
2698,trainel,v,,1. live 2. exist
2699,traisarel,v,,survive
2700,traktori,n m,,tractor
2701,trebe,part mod,,"must, it is necessary"
2702,treno,n m,,train
2703,treštimo,adj,,terrible
2704,treštinel,v,,"there is a thunderstorm, there is lightning, there is thunder"
2705,treto,num ord,,third
2706,treto ,adv temp,,thirdly
2707,tri,num card,,three
2708,trianda,num card,,thirty
2709,triandauoxto,num card,,thirty eight
2710,trianduenja,num card,,thirty nine
2711,trijanda milja,num card,,thirty thousand
2712,trin,num card,,three
2713,trin,num card,,three
2714,trin drom,num mult,,three times
2715,trindo,num ord,,thirtieth
2716,trinšel,num card,,three hundred
2717,trinto,num ord,,third
2718,trioni,n m,,saw
2719,triono,n m,,saw
2720,trišel,num card,,three hundred
2721,trito,num ord,,third
2722,trjanda,num card,,thirty
2723,trjandoto drom,num mult,,thirty times
2724,tromal,v itr,,"risk, dare"
2725,trompeti,n m,,1. trumpet 2. saxophone
2726,troxa,n f,,breadcrumb
2727,troxa,n,,crumb
2728,trupo,n m,,body
2729,trupos,n m,,body
2730,truš,n f,,thirst
2731,trušalipe,n,,thirst
2732,u ,conj,,and
2733,učarel,v,,"1. wrap, wrap up 2. cover 3. bury 4. rise"
2734,učaribe,n m,,blanket
2735,učhal,n f,,"shade, shadow"
2736,učhanel,v tr,,"sieve, sift"
2737,učhaniba,n m,,sifting
2738,učharel,v tr,,"cover, cover up"
2739,učharibe,n m,,"1. covering 2. cover, tablecloth"
2740,učikerel,v tr,,"break into small pieces, cut into small pieces, crumble"
2741,učipe,n m,,1. height 2. hill
2742,učiteli,n m,,teacher
2743,učitelka,n f,,woman teacher
2744,učo,adj m,,"high, tall"
2745,udar,n m,,door
2746,udžlipe,n m,,"1. duty 2. position, function, appointment"
2747,udžljovel,v itr,,"owe, be indebted"
2748,udžlo,adj m,,"indebted, obliged"
2749,ufkinel,v,,groan
2750,ukljel,v tr,,mount (a horse)
2751,ukljel,v,,ride
2752,ukljel,v itr,,"climb up, go up"
2753,ukljovel,v itr,,"climb up, go up"
2754,ulaiba,n m,,"division, separation, partition"
2755,ulavdipe,n m,,1. distribution 2. divorce
2756,ulavdo,adj m,,1. doubtful 2. separate
2757,ulavel,v tr,,"1. abstain, avoid, refrain 2. divide, split in two, separate 3. distribute, share"
2758,ulavipe,n m,,"separation, split"
2759,ulica,n f,,street
2760,ulo,n m,,July
2761,uluv,n m,,"lee, shelter"
2762,umal,n f,,field
2763,umalin,n f,,"field, meadow"
2764,umblal,n f,,coal (half-burned piece of wood)
2765,umblavdo,adj m,,hung
2766,umblavel,v tr,,hang
2767,uno,n m,,June
2768,unukina,n f,,granddaughter
2769,unuko,n m,,grandson
2770,upral,prep,,"1. on, over 2. against 3. over (more than)"
2771,upral,adv loc,,from above
2772,upral,prep,,through
2773,upraljavinate,n,,"dawn, daybreak"
2774,upre,adv loc,,"up, above"
2775,uprunipe,n m,,the upper part of sth.
2776,upruno,adj m,,1. upper 2. northern
2777,uraipe,n m,,1. flight (with plane) 2. flight (escape)
2778,urjaipe,n m,,1. flight (with plane) 2. flight (escape)
2779,urjal,v itr,,"fly, fly away"
2780,urjavdo,adj m,,dressed
2781,urjavel,v tr,,"dress, put on"
2782,urjel,v itr,,"fly, fly away"
2783,urjel,v tr,,"dress, put on"
2784,ursus,adj,,cruel
2785,ušalin,n f,,shadow
2786,ušendo varo,n phr m,,dough
2787,ušenel,v tr,,knead
2788,ušeniba,n m,,kneading
2789,usfulno,adj,,useful
2790,ušljarel,v itr,,1. ferment 2. rise (dough)
2791,ušlo,adj m,,well-risen
2792,uštavel,v itr,,"tread, step"
2793,uštel,v,,wake up (so.)
2794,uštinel,v itr,,mislead oneself
2795,uštinkjarel,v tr,,mislead so.
2796,ustras,n m,,cutthroat razor
2797,utja,n f,,iron
2798,uturjaldipe,n m,,turn
2799,uxjel,v itr,,"go down, dismount a horse, get off"
2800,uxkinel,v,,1. sigh 2. moan
2801,uxkjarel,v tr,,wake so. up
2802,uxkjel,v itr,,1. stand up 2. jump
2803,uxljavel,v tr,,"1. comb, brush 2. take down, remove, take off 3. put, place"
2804,uxljel,v itr,,"go down, dismount a horse, get off"
2805,uxljel okotar,v phr itr,,go down that way
2806,uxtavel,v tr,,"1. save, rescue 2. convulse, shake up"
2807,uxtavno,n m,,saviour
2808,uxtel,v,,"1. wake up 2. stand up 3. lift, erect"
2809,uxtjel ,v itr,,1. stand up 2. jump
2810,uzandinel,v itr,,stretch oneself
2811,uzdiba,n m,,hope
2812,uzdinel pes,v itr,,hope
2813,va,part,,yes
2814,vada,n f,,"stream, brook"
2815,vaj vaj,conj,,or
2816,vakerel,v,,"1. speak, talk, say 2. inform"
2817,vakeriba,n m,,"saying, telling"
2818,vakeribe,n m,,"1. talk 2. message 3. explanation, description 4. story, fairy-tale"
2819,vakjerel,v tr,,"1. say, tell 2. sing"
2820,vakti,n m,,"1. time, moment 2. period"
2821,valjanel,v itr,,roll
2822,vampiras,n m,,sleepless
2823,vampiras,n m,,ghost
2824,vardinel,v tr,,"protect, take care of, defend"
2825,varekana,adv indef,,"1. sometimes, occasionally 2. mostly 3. ever"
2826,varekana,pron indef,,"sometimes, now and then"
2827,varekate,pron indef,,somewhere
2828,varekate,adv indef,,elsewhere
2829,varekon,pron indef,,anybody
2830,varendžak,adv mod,,"even (if), though"
2831,varesavo,adj indef m,,some
2832,varesavo,pron indef,,"a kind of, a sort of"
2833,varesavo dives,adv phr,,someday
2834,vareso,n m,,thing
2835,vareso,pron indef,,"1. something, anything 2. some"
2836,varindžjek ,adv mod,,"straight away, directly"
2837,varja,n f,,sledge-hammer
2838,varo,n m,,flour
2839,vas,n m,,"hand, arm"
2840,vasdel,v,,raise
2841,vast,n m,,"hand, arm, palm (of hand)"
2842,vastuno,adj m,,manual
2843,vazdel,v tr,,1. pick up 2. make stand up 3. wake up
2844,vazdel vas,v phr tr,,strike at sth.
2845,vazdime,adj,,raised
2846,veče ,adv temp,,"just, already"
2847,vejka,n f,,rod
2848,veke,part foc,,already
2849,veke,part foc,,already
2850,Velik den,n phr m,,Easter
2851,vena,n f,,vein
2852,veresar,adv indef,,"in some way, somehow"
2853,verovinel,v tr,,trust
2854,vêrtinel,v tr,,"1. make run, get going (restaurant, business etc.) 2. begin, start"
2855,veš,n m,,"1. wood, forest 2. mountain 3. wood (material)"
2856,vesnikos,n m,,newspaper
2857,vešoro,n m,,shrub
2858,vešt,n m,,"1. wood, forest 2. wood (material)"
2859,vestimo,adj m,,democratic
2860,vešutno,adj m,,partisan-
2861,vešutno,adj m,,"wood-, forest-"
2862,vešutno baličho,n phr f,,wild pig
2863,vêzdel,v tr,,1. pick up 2. make stand up 3. wake up
2864,vi kadž,conj,,although
2865,viholas,n,,1. egoist 2. misanthrope
2866,vika,n f,,shout
2867,vikiba,n m,,shouting
2868,vikinel,v tr,,"call, cry"
2869,vikinel and o telefoni,v phr itr,,call on the telephone
2870,vila,n f,,"dung fork, muckrake"
2871,vilica,n f,,fork
2872,vinti,n f,,screw
2873,violetovo,adj m,,"violet, magenta, mauve"
2874,violina,n f,,violin
2875,visinel,v tr/itr,,hang
2876,vlačinel,v,,spin
2877,vladžno,adj,,"humid, damp, moist"
2878,vlaxja,n pl,,"Gypsy spindle-makers, Gypsy spindle-vendors"
2879,vnimatelno,adv,,carefully
2880,vodinel,v tr,,"lead, take for a walk, show so. around"
2881,vodoprovočiki,n m,,1. plumber 2. tin smith
2882,vogi,n m,,"1. heart 2. soul 3. belly, stomach 4. breath"
2883,voivoda,n f,,"head, leader"
2884,vorba,n f,,word
2885,vordo,n m,,1. bicycle 2. car 3. cart
2886,vordon,n m,,1. cart 2. car
2887,vošt,n m,,lip
2888,vrana,n f,,crow
2889,vrasi,n,,welding
2890,vraxnjanel,v itr,,"exhaust, tire out"
2891,vrêca,n f,,bristle
2892,vrehulka,n f,,"storm, hurricane"
2893,vrekia,n f,,sack
2894,vreme,n f,,weather
2895,vrenno,adj m,,"able, capable, skilful"
2896,vtorniki,n m,,Tuesday
2897,vtorniki,n f,,Tuesday
2898,vudar,n m,,"door, gate"
2899,vunda,n f,,horseshoe
2900,vurdondžis,n m,,carter
2901,vušt,n m,,lip
2902,xabe,n m,,"meal, food"
2903,xadami,n m,,step
2904,xai,part mod,,"to pretend, to feign"
2905,xai,part mod,,"to pretend, to feign"
2906,xaibe,n m,,feeding
2907,xajn,n m,,well
2908,xajri,n m,,use
2909,xal,v tr,,1. eat 2. plunge into ruin 3. taste
2910,xal mařo,v phr itr,,eat
2911,xal o šero,v phr itr,,kill
2912,xal pes,v phr itr,,1. quarrel 2. have pricks of conscience
2913,xal sovel,v phr tr,,swear
2914,xal sovlja,v phr,,swear
2915,xal xoli,v phr itr,,"1. worry about, be worried about 2. be angry"
2916,xal xoli,v phr,,"1. bother 2. worry 3. repent, regret"
2917,xala,n f,,"1. dragon 2. cannibal, man-eater 3. witch"
2918,xalajnka,n f,,maid
2919,xalali kerel,v phr itr,,1. forgive 2. bless
2920,xalali ovel,v phr tr,,"be absolved, remit"
2921,xalavel,v tr,,rinse
2922,xaljarel,v tr,,"feed, let eat"
2923,xamami,n m,,1. bath 2. bathroom
2924,xambari,n m,,barn
2925,xamsinel,v,,yawn
2926,xanč,n f,,"passion, excitement"
2927,xandžaljovel,v,,excite
2928,xanik,n f,,well
2929,xanka,n f,,nostril (human)
2930,xarami kerel,v phr itr,,wish so. bad luck
2931,xarčinel,v,,spend
2932,xari,adj,,a bit
2933,xaři,adv mod,,"a bit, hardly, only just"
2934,xari ,adv mod,,"a bit, hardly, only just"
2935,xaripe,n m,,minority
2936,xarnipe,n m,,lowland
2937,xarnjarel,v tr,,"shorten, curtail"
2938,xarnjovel,v itr,,"lower, reduce"
2939,xarno,adj m,,1. low 2. short
2940,xarpuni,n m,,spear
2941,xarputni,n f,,"1. vixen, female fox 2. squirrel"
2942,xarputno,n m,,fox
2943,xas,n m,,cough
2944,xasel,v itr,,cough
2945,xašlati,n m,,"vagrant, ruffian"
2946,xavlia,n f,,towel
2947,xaxavel,v itr,,swear
2948,xebedes,n,,saddlebag
2949,xem,n m,,"hoop, ring"
2950,xem ,conj,,"and, also, besides"
2951,xem...xem,conj,,as well as
2952,xendo,adj m,,1. excreted 2. shitty
2953,xens,n f,,spur
2954,xer,n m,,donkey
2955,xerano,adj m,,donkey-
2956,xerbuzo,n m,,melon
2957,xerni,n f,,donkey (female)
2958,xernoro,n m,,little donkey
2959,xeroro,n m,,foal
2960,xev,n f,,"1. hole, cave, pit 2. trench"
2961,xevljarel,v tr,,"pierce, make holes, perforate, stab"
2962,xiljel,v tr,,"excrete, shit, defecate"
2963,xises,n m,,"share, portion"
