Index,Entry Word,Part of Speech,Affix,Definition
1836,učo,adj m,,high
1837,učo xer,n phr,,stubborn person
1838,udžarela,v tr,,"1. skin, peel 2. steal from, rip off"
1839,udžuzi,adj,,cheap
1840,uladivola,v itr,,1. take one's leave 2. move away
1841,uldavela,v tr,,1. load 2. drive away
1842,ulila,v itr,,"go down, descend"
1843,uljakerela,v tr,,make/let so. step down
1844,uljarela,v tr,,"1. take down, bring down 2. unload"
1845,uljavela,v tr,,"part, divide"
1846,uljola,v itr,,step down
1847,umladivola,v itr,,hang os.
1848,umlavela,v tr,,hang up
1849,urjakerela,v tr,,let fly
1850,urjala,v itr,,fly
1851,urjola,v itr,,fly
1852,urma,n f,,date
1853,urmalin,n f,,date-palm
1854,ušakerela,v tr,,let so. wrestle
1855,ušarela,v tr/itr,,1. wrestle 2. praise
1856,ušarkerela,v tr,,let so. wrestle
1857,uštavela,v tr,,1. make so. stand up 2. stamp
1858,uštavkerela,v tr,,have sth. printed
1859,uštavkerela,v tr,,have sth. printed
1860,uštila,v itr,,"stand up, rise"
1861,üteledinela,v tr,,iron
1862,uzatindivola,v itr,,be prolonged
1863,uzatinela,v tr,,"prolong, make longer"
1864,uzuni,adj,,long
1865,va,part,,yes
1866,vakerdarela,v itr,,"let sb. say sth., make sb. say sth."
1867,vakerdivola,v itr,,"1. be said, be told 2. they say"
1868,vakerdjola,v itr,,"1. be said, be told 2. they say"
1869,vakerela,v tr,,"1. say 2. speak, talk 3. tell 4. explain 5. order"
1870,vakti,n m,,time
1871,valjanela,v tr,,1. roll 2. toss
1872,valval,n f,,wind
1873,vampiri,n m,,vampire
1874,vandro,n m,,egg
1875,vareli,n m,,barrel
1876,varjos,n m,,hammer
1877,varo,n m,,flour
1878,vas,n m,,1. hand 2. arm
1879,vast,n m,,1. hand 2. arm
1880,vazdela,v tr,,lift
1881,vejaut,conj,,or
1882,ven,n m,,winter
1883,verni,n m,,rasp
1884,veš,n m,,1. mountain 2. wood
1885,veša,n pl,,"mountains, hills"
1886,vešutno,n m,,wood- or mountain-dweller
1887,veziri,n m,,vizier
1888,vi...vi,conj,,as well…as
1889,viv,n m,,snow
1890,viždani,n m,,conscious
1891,voj,pron pers 3 sg f,,she
1892,voli,n m,,"decision, impulse"
1893,von,pron pers 3 pl,,they
1894,vov,pron pers 3 sg m,,he
1895,vradinela,v itr,,look around
1896,vrissi,n f,,spring
1897,vudar,n f,,door
1898,vudžarela,v tr,,"1. skin, peel 2. steal from, rip off"
1899,vukos,n m,,"cry, call"
1900,vukos dela,v phr,,"shout, call"
1901,vuli,n m,,1. decision 2. impulse
1902,vulila,v itr,,"go down, descend"
1903,vuljavela,v tr,,"part, divide"
1904,vurila,v itr,,dress
1905,vurinela,v itr,,dress
1906,vurjarela,v tr,,dress sb.
1907,vurtinela,v itr,,1. turn 2. return 3. translate
1908,vuš,n f,,lip
1909,vušt,n f,,lip
1910,vuštalo,adj m,,of thick lips
1911,xabe,n m,,food
1912,xaj,adv,,ostensibly
1913,xala,v tr,,1. eat 2. kill 3. destroy
1914,xala dap,v phr,,be beaten up
1915,xala pes jekhesar,v phr,,fight with so.
1916,xala po šoro,v phr,,perish
1917,xala sovel,v phr,,1. curse 2. vow
1918,xala sovel,v phr,,"swear, vow"
1919,xaladivola,v itr,,perish
1920,xalara,n f,,gargle
1921,xalavela,v tr,,ruin
1922,xales,n m,,toilet
1923,xalime,adj,,spoilt
1924,xalinela,v tr,,spoil
1925,xaljarela,v itr,,1. rinse 2. gargle
1926,xaljola,v itr,,"be eaten, be edible"
1927,xalxano,n m,,glutton
1928,xaminela,v itr,,mix
1929,xanamik,n m,,co-father in law
1930,xanamika,n f,,co-mother in law
1931,xandž,n f,,scabies
1932,xandžukerela,v tr,,1. let so. scratch 2. have os. shaved
1933,xandžuvela,v tr,,"scratch, dig, plough"
1934,xandžuvkerela,v tr,,1. let so. scratch 2. have os. shaved
1935,xani,adj,,a little
1936,xanika,adj,,very little
1937,xaning,n f,,well
1938,xanume,adj,,of copper
1939,xanunela,v tr,,copper
1940,xar,n f,,gorge
1941,xarno,adj m,,small
1942,xaros,n m,,the Angel of Death
1943,xartaki,n m,,(play) card
1944,xasajpe,n m,,cough
1945,xasala,v itr,,cough
1946,xavič,n m,,polenta
1947,xavkerela,v tr,,"insult, swear at so."
1948,xavkeripe,n m,,"insult, curse"
1949,xaxos,adv,,"stupid, dull"
1950,xeli,n f,,fig
1951,xelilin,n f,,fig-tree
1952,xem,n m,,sieve frame
1953,xer,n f,,donkey
1954,xer,n m,,donkey
1955,xilja,num card,,thousand
1956,xladin,n f,,blackberry
1957,xladina,n pl,,bush
1958,xlila,v itr,,shit
1959,xlindakerela,v tr,,make/let so. shit
1960,xlindavkerela,v tr,,make/let so. shit
1961,xoli,n f,,"rage, fury"
1962,xoliskerela ,v tr,,make so. furious
1963,xoljame,adj,,"furious, in rage"
1964,xoljanela,v itr,,be furious
1965,xoraxaj,n m,,"Turk, Muslim"
1966,xoraxanes,adv,,Turkish (language)
1967,xoraxanipe,n m,,Turkey
1968,xoraxano,adj m,,"Turkish, Muslim"
1969,xoraxni,n f,,"Turk, Muslim"
1970,xorbuzi,n f,,water melon
1971,xorbuzo ,n m,,water melon
1972,xoros,n m,,kind of dance
1973,xoxamdžis,n m,,cheat
1974,xoxavela,v itr,,"lie, cheat"
1975,xrandarela,v tr,,1. let so. scratch 2. let so. dig
1976,xrandela,v tr,,scratch (head)
1977,xrandiskerela ,v tr,,1. let so. scratch 2. let so. dig
1978,xuča,n f,,"core, seed"
1979,xulaj,adj,,rich
1980,xulaj ,n m,,rich
1981,xulani,n f,,rich
1982,xulanipe,n m,,wealth
1983,xumer,n m,,dough
1984,xunono,adj m,,tiny
1985,xurbuzi,n f,,water melon
1986,xurde,n pl,,children
1987,xurdi,n f,,small girl
1988,xurdipe,n m,,1. smallness 2. childhood
1989,xurdjarela,v tr,,shrink
1990,xurdjarola,adv,,since childhood
1991,xurdjola,v itr,,"become small, shrink"
1992,xurdo,n m,,small boy
1993,xurdo,adj m,,small
1994,xurna,n f,,1. small hole 2. nostril
1995,xuta,n f,,1. palm 2. handful
1996,xutela,v itr,,"jump, startle"
1997,xutlarela,v,,"make sb. jump, let sb. jump"
1998,xuxum,n m,,sponge
1999,zalida,n f,,dizziness
2000,zalidakoro varo,n phr,,rye flour
2001,zalime,adj,,dizzy
2002,zalindiskerela,v tr,,cause dizziness
2003,zalindivola,v itr,,1. be dizzy 2. be stunned
2004,zanati,n m,,"handicraft, business, occupation"
2005,zar,n f,,pubic hair
2006,zarjalivola,v itr,,reach maturity
2007,zarjandivola,v itr,,reach maturity
2008,zarume,adj,,wrinkled
2009,zarundivola,v itr,,"become wrinkled, get wrinkles"
2010,zektini,n m,,olive
2011,zendžiri,n f,,chain
2012,zerdali,n f,,apricot
2013,zijafeti,n m,,1. visit 2. feast
2014,ziktililin,n f,,olive-tree
2015,zîlîfi,n m,,curls
2016,zonga,n f,,boil
2017,zongalo,adj m,,bulgy
2018,zor,n f,,"strength, violence"
2019,zori,n m,,"trouble, emergency"
2020,zorisar,adv,,violently
2021,zuji,n f,,good life
2022,zujinela,v itr,,live well
2023,žuminela,v tr,,knead dough
2024,zumpas,n m,,fruit salad
2025,zurano,adj m,,"1. strong, sturdy 2. violent"
2026,zurna,n f,,oboe

