Index,Entry Word,Part of Speech,Affix,Definition
2154,nesreǩa,n f,-es/-a-,bad luck
2155,nešto,pron indef,,"something, anything"
2156,netočno,adj,,wrong
2157,neuspešno,adj,,unsuccessful
2158,neverojatno,adj,,incredible
2159,nevino,adj,,innocent
2160,nevipe,n m,—/-as-,1. news 2. newspaper 3. magazine 4. news report
2161,nevjarla,v tr,-dž-/-d-,renew
2162,nevo,adj m,,new
2163,nevo,n m,-e/-es-,"innovation, invention"
2164,nevo berš,n phr m,-a/-es-,New Year
2165,nevobičaeno,adj,,unusual
2166,nevobičaeno,adv,,unusually
2167,nevozmožno,adj,,"impossible, unlikely"
2168,nevredno,adj,,worthless
2169,nevreme,n m,,storm
2170,nezavisno,adj,,independent
2171,ni ... ni,conj,,neither…nor
2172,ni tu ... ni tu palem,conj,,neither…nor
2173,nibades javinate,adv temp,,early in the morning
2174,ničivarla,v tr,-dž-/-d-,wean
2175,nigde,adv loc,,nowhere
2176,nijami,n m,-ja/-es-,"rule, principle"
2177,nijek,pron,,no one
2178,nikad,adv temp,,never
2179,nikala,v tr,,"1. take out, extract, pull out 2. undress so."
2180,nikana,adv temp,,never
2181,nikanda,adv temp,,never
2182,nikatar,adv loc,,from nowhere
2183,nikate,adv loc,,nowhere
2184,nikerla,v tr,-dž-/-d-,"1. hold, support 2. endure 3. keep [«nikerla ki gozi» - to remember, to keep sth. in mind] 4. support [«nikerla sa i familja» - to keep the entire family] 5. lift 6. own"
2185,nikho,pron indef,,nobody
2186,niko,pron indef,,nobody
2187,nikoj,pron indef,,nobody
2188,o,art def pl,,the (pl.)
2189,o,art def m sg,,the (masc.)
2190,o pobaro delo,adv mod,,largely
2191,o solduj,num card,,both
2192,o zis,adv temp,,in the day
2193,obećizla,v tr,-∅-/-d-,promise
2194,obično,adj,,common
2195,objasnipe,n m,—/-as-,explanation
2196,objasnizla,v tr,-∅-/-d-,"explain, declare"
2197,objavizla,v tr,-∅-/-d-,publish
2198,oblako,n m,-oja/-os-,cloud
2199,oboros,n m,-oja/-os-,yard
2200,očekuibe,n m,—/-as-,expectation
2201,očekuizla,v tr,-∅-/-d-,"1. await, expect 2. demand"
2202,očigledno,adj,,obvious
2203,očigledno,adv mod,,obviously
2204,očirla,adv temp,,for a long time
2205,odbizla,v tr,-∅-/-d-,"reject, refuse"
2206,odborniko,n m,-oja/-os-,committee member
2207,odbornikos,n m,-oja/-os-,committee member
2208,odgovor,n m,,answer
2209,odgovorizla,v tr,-∅-/-d-,"answer, reply"
2210,odgovorno,adj,,responsible
2211,odložizla,v tr,-∅-/-d-,postpone
2212,odložmo,adv,,continually
2213,odlučizla,v tr,-∅-/-d-,decide
2214,odluka,n f,-es/-a-,decision
2215,odma,adv temp,,"immediately, at once"
2216,odmor,n m,,"rest, pause, break"
2217,odmorizla,v itr,-∅-/-d-,"rest, relax"
2218,odmorizla pe,v phr itr,-isajl-/-isajl-,have a rest
2219,odorig,adv loc,,1. there 2. filler in a story
2220,odoriga,adv loc,,1. there 2. filler in a story
2221,odoringa,adv loc,,1. there 2. filler in a story
2222,odrekuizla,v tr,-∅-/-d-,"disclaim, deny"
2223,odujto,adv temp,,"after that, then, afterwards"
2224,odužizla,v tr,-∅-/-d-,"lenghten, prolong"
2225,odvojzla,v tr,-∅-/-d-,separate
2226,odžaci,n m,-ja/-is-,"hearth, fireplace"
2227,odžako,n m,-oja/-os-,chimney
2228,odžiskeri dukh,n phr f,-a/-a-,stomachache
2229,oficijalno,adj,,official
2230,ofkizla,v itr,-∅-/-d-,"moan, groan"
2231,ogledalo,n m,-oja/-os-,mirror
2232,ograda,n f,-es/-a-,fence
2233,ograničizla,v tr,-∅-/-d-,limit
2234,ohto,num card,,eight
2235,ohtoto,num ord,,eighth
2236,ohtovardeš,num card,,eighty
2237,oj,pron pers 3 sg f,,she
2238,okoja,pron dem f,,that
2239,okoja rig tar,prep,,beyond
2240,okola,pron dem pl,,those
2241,okolija,n f,-es/-a-,area
2242,okolina,n f,-es/-a-,environment
2243,okolu,adv loc,,"around, round"
2244,okolu,prep,,around
2245,okoriga,adv loc,,there
2246,okotar,adv loc,,from there
2247,okova,pron dem m,,that
2248,okova zies,adv temp,,one day
2249,okova zives,adv temp,,the day before yesterday
2250,okovazis,adv temp,,one day
2251,oktomvri,n m,—/-is-,October
2252,ol,pron pers 3 pl,,they
2253,ola,pron pers 3 pl,,they
2254,olesnizla,v tr,-∅-/-d-,"ease, relieve"
2255,olovo,n m,-oja/-os-,lead
2256,on,pron pers 3 pl,,they
2257,onda,adv temp,,then
2258,opasno,adj,,dangerous
2259,opasnost,n f,,danger
2260,opazizla,v tr,-∅-/-d-,1. notice 2. observe
2261,opis,n m,,description
2262,opišizla,v tr,-∅-/-d-,describe
2263,oplodizla,v tr,-∅-/-d-,fecundate
2264,opomenizla,v tr,-∅-/-d-,warn
2265,opravipe,n m,—/-as-,recovery
2266,oprema,n f,-e/-a-,"apparatus, setup, equipment"
2267,opsegos,n m,—/-os-,range
2268,opšte,adv,,"actually, at all"
2269,optimisti,adj,,optimistic
2270,oranikos,n m,-oja/-os-,plough
2271,ordija,n f,-es/-a-,"area, region"
2272,organizacija,n f,-es/-a-,organisation
2273,organizirizla,v tr,-∅-/-d-,1. arrange 2. organise
2274,orgazmo,n m,-ja/-os-,orgasm
2275,orginalno,adv mod,,originally
2276,orizi,n m,-ja/-is-,rice
2277,orlo,n m,-oja/-os-,eagle
2278,orlos,n m,-oja/-os-,eagle
2279,ortakiňa,n f,-es/-a-,"concubine, secondary wife"
2280,oružje,n m,,gun
2281,osameno,adj,,lonely
2282,ose...ose,conj,,either…or
2283,oseka,n f,-e/-a-,tide
2284,oset,n m,,"sense, feeling"
2285,osetizla,v tr,-isajl-/-d-,"feel, note"
2286,osigurizla,v tr,-∅-/-d-,"1. secure 2. assure, ensure"
2287,oslobodizla,v tr,-∅-/-d-,"free, set so. free"
2288,osmelizla,v tr,-∅-/-d-,dare
2289,ostavka,n f,-es/-a-,resignation
2290,ostrizla,v tr,-∅-/-d-,sharpen
2291,osudizla,v tr,-∅-/-d-,1. condemn 2. execute
2292,osven,prep,,"except, in addition to"
2293,osven,conj,,"unless, except"
2294,osven kodva,adv,,"moreover, besides"
2295,osvetizla,v tr,-∅-/-d-,illuminate
2296,otar,adv loc,,from there
2297,otečimo,adj m,,swollen
2298,othar,adv loc,,1. there 2. from there
2299,otkana,conj,,since
2300,otkana,adv int,,since when
2301,otkar,adv loc,,that way
2302,otkha,adv loc,,"there [«otka si» - being there, present]"
2303,otkhake,adv loc,,there
2304,otkhar,adv loc,,from there
2305,otkovizla,v tr,-∅-/-d-,unleash
2306,otkrizla,v tr,-∅-/-d-,discover
2307,otprilika,prep,,"about, around, circa"
2308,otprilika,adv mod,,approximately
2309,otrovizla,v tr,-∅-/-d-,"poison, contaminate"
2310,otrovno,adj,,"poisonous, toxic"
2311,otrovo,n m,-oja/-os-,poison
2312,otsutnost,n m,,absence
2313,ov,pron pers 3 sg m,,he
2314,ov sasto,adv,,thank you
2315,ovasutno,n m,-e/-es-,"glove, handwear"
2316,ovčari,n m,-ja/-is-,shepherd
2317,ovel,v cop,,1. be 2. become
2318,ovel amal,v phr itr,,become friends with
2319,ovel maraci,v phr,,1. become curious 2. worry 3. fall in love
2320,ovla,v cop,,1. be 2. become [«te oves sasto» - thank you] [«ov sasto» - thank you]
2321,ovla ki gozi,v phr cop itr,,come to one's mind
2322,ovla ľubopitno,v phr itr,,become curious
2323,ovla operacija,v phr itr,,have an operation
2324,ovla phareste,v phr itr,,1. become difficult 2. get into difficulties
2325,ovla razija,v phr,,"agree, consent"
2326,ovla zoreste,v phr itr,,1. become difficult 2. get into difficulties
2327,ovošje,n m,,fruit
2328,ovošjeskoro kaš,n phr m,-a/-es-,fruit tree
2329,ovozmožizla,v tr,-∅-/-d-,enable
2330,označizla,v tr,-∅-/-d-,mark
2331,pa,conj,,and (then)
2332,pacajbe,n m,—/-as-,religion
2333,pacajpe,n m,—/-as-,"belief, faith"
2334,pacaripe,n m,—/-as-,napkins
2335,pacarla,v tr,-dž-/-d-,"1. wrap, wrap up 2. bandage (wound) 3. coil, coil a rope"
2336,pačas,n m,—/-as-,trouser leg
2337,pačavra,n f,-e/-a-,"rag, shred, tatter"
2338,pačhape,n m,—/-as-,"honor, honorableness"
2339,pači,adj,,"clean, pure"
2340,pacienti,n m,-ja/-is-,patient
2341,pagipe,n m,—/-as-,break
2342,pagla,v tr,,"squash, crush, mash"
2343,pago,adj m,,broken
2344,pago ilo,n phr m,-e/-es-,"grief, heartache, heartbreak"
2345,pahni,n f,-ja/-ja-,"1. water 2. hoarfrost, frost 3. dew 4. surgeon's agaric, punk"
2346,pahome,adj,,frozen
2347,pajako,n m,-oja/-os-,spider
2348,pajali,n f,-e/-a-,"bucket, pail"
2349,pajňalipe,n m,—/-as-,wetness
2350,pajňalo,adj m,,wet
2351,pajňarla,v tr,-dž-/-d-,"wet, make wet"
2352,pajoro,n m,-e/-es-,"brook, creek"
2353,paketi,n m,"-ja, -ija/-is-",1. package 2. pack
