Index,Entry Word,Part of Speech,Affix,Definition
1053,haur,adj,,hoarse
1054,haurno,adj,,short
1055,haurňol,v itr,,shorten
1056,hauro,n m,,sword
1057,he ,part,,yes
1058,hebeginel,v itr,,stutter
1059,hegedišča,n pl,,musicians
1060,hegediši,n m,,1. musician 2. violonist
1061,hegediškiňa,n f,,violonist
1062,hegeduva,n f,,violin
1063,hegeduvauši,n m,,"fiddler, violonist"
1064,hegeduvauškiňa,n f,,violonist
1065,hejdina,n f,,buckwheat
1066,hejo,n m,,place
1067,hejres,adv,,in autumn
1068,hejres,n f,,autumn
1069,hejrinel,v tr,,finish
1070,hejv,n f,,"1. hole, pit 2. cave 3. valley"
1071,henginel,v itr,,hang
1072,henkinel,v tr,,hang up
1073,herbija,n f,,heritage
1074,hergimo,adj,,hoarse
1075,hetvin,n f,,Monday
1076,hetviňakro,adv,,on Monday(s)
1077,hi (andri valasoste),v tr,,consist
1078,hi akhaurdo,v itr,,be called
1079,hi aunde baungo,v,,accuse
1080,hi brigaušno,v,,worry
1081,hi bukhaulo,v itr,,be hungry
1082,hi draužime,v itr,,be annoyed
1083,hi frou,v itr,,be glad
1084,hi hojaume,v itr,,be angry
1085,hi kaulo,v,,be black
1086,hi kerďaurdo,v,,be cooked
1087,hi kerdžaurdo,v,,be cooked
1088,hi kerǧaurdo,v,,be cooked
1089,hi nagňeno,v itr,,tend
1090,hi odvisno,v tr,,depend
1091,hi prehlaudime,v itr,,have a cold
1092,hi taudo,v,,be boiled
1093,hi vrejdno,v,,be worth
1094,hibo,n m,,attic
1095,hic,n f pl,,heat
1096,hijč,n f,,heat
1097,hijel,v itr,,"shit, defecate"
1098,hijšo,n m pl,,shadow
1099,hip,n f,,lid
1100,hires,n f,,autumn
1101,hitni,n f,,hut
1102,hlod,n m,,log
1103,hloud,n m,,log
1104,hohaudo,n m,,liar
1105,hohaudo,adj,,"wrong, false"
1106,hohaul,v tr,,1. lie 2. deny
1107,hohavibe,n m,,lie
1108,hojanibe,n m,,anger
1109,hojaume,adv,,angrily
1110,hojaumo,adj,,angry
1111,hojaunel,v tr,,1. anger 2. scold 3. excite
1112,hokono,n m,,axe
1113,hontigli,n f,,towel
1114,horanguzinel,v itr,,ring
1115,hot,conj,,that
1116,hour,adj,,deep
1117,houripe,n m,,depth
1118,hovejli,n m,,embers
1119,hrabro,adj,,brave
