Index,Entry Word,Part of Speech,Affix,Definition
2267,rokťa,n f,,krilo
2268,rola,n f,,zvitek
2269,Rom,n m,,1. Rom 2. človek
2270,romano dij,n phr m,,dan Romov
2271,romauno,adj,,romski
2272,rominel,v tr,,pokvariti (se)
2273,Romni,n f,,Romkinja
2274,ronďa,n f,,*cape
2275,rosa,n f,,rosa
2276,rosinel,v itr,,rosi
2277,roudel,v tr,,1. iskati 2. zaslužiti
2278,rouka,n f,,lisica
2279,roukakri hejv,n f,,lisičina
2280,roukou,n m,,lisjak
2281,roul,v itr,,jokati
2282,rousto,adj,,oster
2283,rož,n m,,rž
2284,rozatno,adj,,roza
2285,rožda,n f,,*rja
2286,roždisajoul,v itr,,"rjaveti, zarjaveti"
2287,rozina,n f,,rozina
2288,rožo,n m,,rž
2289,rubo,n m,,rob
2290,ruminel,v tr,,pokvariti (se)
2291,rup,n m,,srebro
2292,rupuno,adj,,srebrn
2293,ruv,n m,,volk
2294,ruvkiňa,n f,,volkulja
2295,rž,n f,,rž
2296,sa,pron indef,,vse
2297,sa,adv,,"popolnoma, čisto, v celoti"
2298,ša,n m pl,,zelje
2299,sabou,n m,,*krojač
2300,sabovkiňa,n f,,krojačica
2301,saďek,conj,,"čeprav, četudi, dasi"
2302,saďek,adv,,"1. vseeno, vendar, kljub temu 2. dokaj 3. vendar 4. tudi, prav tako, poleg tega 5. nadalje 6. kakor koli"
2303,saďek,prep,,kljub
2304,sadež,n m,,sadež
2305,sadžejk,prep,,kljub
2306,sadžek,adv,,"1. vseeno, vendar, kljub temu 2. dokaj 3. vendar 4. tudi, prav tako, poleg tega 5. nadalje 6. kakor koli"
2307,saǧek,conj,,"čeprav, četudi, dasi"
2308,saǧek,adv,,"1. vseeno, vendar, kljub temu 2. dokaj 3. vendar 4. tudi, prav tako, poleg tega 5. nadalje 6. kakor koli"
2309,saǧek,prep,,kljub
2310,sajaumo,adj,,sajast
2311,šajauta,n f,,solata
2312,šakaret,n f,,stranišče
2313,sako,n m,,"sako, suknjič"
2314,sako,pron indef,,vsakdo
2315,sako,pron indef,,"vsak, vsakdo"
2316,sako kurko,adv,,ob nedeljah
2317,sakou,n m,,"sako, suknjič"
2318,šakret,n f,,stranišče
2319,saksifon,n m,,saksofon
2320,šalter,n m,,*pult
2321,samoumevno,adj,,samoumeven
2322,šansa,n f,,možnost
2323,santovauši,n m,,plug
2324,sap,n m,,kača
2325,sapaňaurel,v tr,,zmočiti
2326,sapanipe,n m,,mokrota
2327,sapaňoul,v itr,,postati moker
2328,sapauno,adj,,moker
2329,sapuňi,n m,,milo
2330,sar,prep,,"kakor, kot"
2331,sar,conj,,1. kot 2. brž ko
2332,sar,pron int,,kako
2333,sar (peske),conj,,1. odkar 2. ker
2334,sar dugo,conj,,dokler
2335,sar sik,conj,,brž ko
2336,šarandeskri vaunkuša,n phr f,,blazina
2337,saščaribe,n m,,"1. zdravljenje, okrevanje 2. obravnavanje"
2338,saščaurdo,adj,,ozdravljen
2339,saščoul,v itr,,okrevati
2340,sasǩaripe,n m,,"1. zdravljenje, okrevanje 2. obravnavanje"
2341,sasǩaurdo,adj,,ozdravljen
2342,sasǩoul,v itr,,okrevati
2343,sasťaripe,n m,,"1. zdravljenje, okrevanje 2. obravnavanje"
2344,sasťaurdo,adj,,ozdravljen
2345,sasti čaur,n phr f pl,,zdravilno zelišče
2346,sastipe,n m,,zdravje
2347,sasťoul,v itr,,okrevati
2348,šator,n m,,šotor
2349,šatoriskri cerauda,n phr f,,šotorsko platno
2350,šatoriskri koupal,n phr f,,šotorski drog
2351,šatoriskro haukli,n phr m,,šotorski klinček
2352,saubla,n f,,meč
2353,šaul,n m,,šal
2354,saunipe,n m,,usmiljenje
2355,sauno,adj,,tanek
2356,sausi,n f,,tašča
2357,sauso,n m,,tast
2358,saustipnaskri čar,n phr f,,zdravilno zelišče
2359,sausto,adj,,zdrav
2360,save,pron int,,katerega
2361,savidžik,adv,,povsod
2362,ščipek,n m,,vrtnica
2363,ščumnik,n m,,bič
2364,sedaňost,n f,,sedanjost
2365,seder kada,adv,,od kdaj
2366,sedlo,n m,,sedlo
2367,sej,pron rel,,"kateri, ki"
2368,šej,part,,"moči, smeti"
2369,šej,part mod,,"moči, smeti"
2370,šej,part,,"lahko, moči, znati"
2371,šej,conj,,bodisi - ali
2372,šej,part,,"mogoče, morda"
2373,šej - šej pa,conj,,bodisi - ali
2374,šej hot,adv,,"1. mogoče, morda 2. predvidoma, verjetno 3. baje, menda 4. upajoče 5. upajmo, da 6. "
2375,sej sourta,pron int,,kakšen
2376,šej te,adv,,"morda, mogoče"
2377,šej te,part,,možno je
2378,šej te,part,,"mogoče, morda"
2379,sejder,conj,,1. odkar 2. ker
2380,sejder akur,adv,,"od takrat, zatem"
2381,šejlo,n m,,"1. vrv, vrvica 2. vajet"
2382,šejro,n m,,glava
2383,šejtaňe,n m,,sprehod
2384,šejtaulinel pe,v itr,,postopati
2385,šejtaulipe,n m,,sprehod
2386,šejtinel,v itr,,"hiteti, pohiteti, podvizati se"
2387,sekaulec,n m,,sekalec
2388,sekunda,n f,,sekunda
2389,sekundni,n f,,sekunda
2390,šel,num card,,sto
2391,šelto,num ord,,stoti
2392,šelvar,num mult,,stokrat
2393,seme,n m,,seme
2394,semeto,n m,,odpadki
2395,senf,n m,,gorčica
2396,šenken,adv,,zaman
2397,šenki,adv,,brezplačno
2398,šenki,adj,,brezplačen
2399,sentelinel,v tr,,blagosloviti
2400,šeprinel,v tr,,pometati
2401,šepruva,n f,,metla
2402,september,n m,,september
2403,šerandeskri,n f,,blazina
2404,šeraundral,adv,,on the side of the head
2405,šero,n m,,pivo
2406,šerpeňova,n f,,"lonec, ponev"
2407,šerperňova,n f,,lonec
2408,seveda,adv,,seveda
2409,sever,n m,,sever
2410,severno,adj,,severen
2411,sevrno mendo,n phr m,,severni medved
2412,seznam,n m,,seznam
2413,šiba,n f,,šiba
2414,sigipe,n m,,hitrost
2415,sigurno,adj,,1. gotov 2. prepričan
2416,sigurno,adv,,"1. vsekakor, zagotovo, nedvomno, gotovo 2. zanesljivo"
2417,sijl,v tr,,šivati
2418,sik,adj,,hiter
2419,sik,adv,,1. kmalu 2. hitro
2420,sik kejrel,v itr,,"pohiteti, podvizati se"
2421,sikaudo,adj,,naučen
2422,sikaudo auri,v,,"pokazati se, izkazati se za"
2423,sikaul,v tr,,"1. kazati, pokazati 2. učiti"
2424,sikavibe,n m,,1. poučevanje 2. nauk 3. kazanje 4. učenje
2425,šil,n m,,1. hlad 2. mraz
2426,šil,adj,,mrzel
2427,sila,n f,,sila
2428,silavi,n f,,klešče
2429,simpatično,adj,,"ličen, prikupen"
2430,šimplisajoul,v itr,,splesneti
2431,sinder,adj,,nizek
2432,šinfinel,v tr,,1. grajati 2. obrekovati
2433,šing,n m,,rog
2434,šinga,n m pl,,rogovi
2435,šingaulo,adj,,rogat
2436,šingeskro,adj,,rogat
2437,šinglinel,v itr,,škiliti
2438,šiňora,n f,,vrvica
2439,sir,n f,,čebula
2440,sir,n f pl,,sir
2441,sirimi,n m,,pas
2442,širinel,v tr,,širiti
2443,sitaulinel,v tr,,presejati
2444,site,part,,"1. morati 2. potrebovati 3. naj bi, moral bi"
2445,site,part mod,,morati
2446,šitikno,adj,,temen
2447,šitišaugo,n m,,tema
2448,šitišaugo,n m,,tema
2449,situaucija,n f,,položaj
2450,sivo,adj,,siv
2451,sizni čhej,n phr f,,devica
2452,skala,n f,,skala
2453,skaumi ,n m,,stol
2454,škautula,n f,,škatla
2455,škejr,n f,,orodje
2456,sklej,adv,,"1. enako, prav tako 2. med tem, istočasno"
2457,škoda,n f,,škoda
2458,škodľivo,adj,,škodljiv
2459,škodovaulinel,v itr,,"škodovati, škoditi"
2460,škola,n f,,šola
2461,skoro,adv,,skoraj
2462,skoro sklej,adv,,podobno
2463,škoudimo,adj,,škodljiv
2464,skouz,part,,vedno
2465,skouz,adv,,"1. vselej, vedno 2. stalno"
2466,skouz tut rojs ,v,,pritoževati (se)
2467,škrampička,n f,,nogavice
2468,skrb,n f,,skrb
2469,skrbimo,adj,,"zaskrbljen, nemiren"
2470,skrbinel,v tr,,skrbeti za
2471,skrbinel (mišti valakaste/valasoste),v tr,,skrbeti za
2472,skriňa,n m,,skrinja
2473,skrivnost,n f,,skrivnost
2474,skromno,adj,,skromen
2475,skupina,n f,,skupina
2476,skupno,adj,,skupen
2477,skupnost,n f,,skupnost
2478,slabisajoul,v itr,,"oslabeti, oslabiti"
2479,slabo,adv,,slabo
2480,slabo,adj,,1. slab 2. boren
2481,sladkalinel,v tr,,sladkati se
2482,sladoled,n m,,sladoled
2483,šlafni,n f,,copata
