Index,Entry Word,Part of Speech,Affix,Definition
500,čohauni,n f,,Hexe
501,čohaunipe,n m,,Hexerei
502,čohauno,n m,,Zauberer
503,čokolauda,n f,,Schokolade
504,combo,n m,,1. Oberschenkel 2. Unterschenkel
505,comprišaugo,n m,,Hexerei
506,copata ,n f,,Schlapfen/Pantoffel
507,čordo,adj,,gestohlen
508,čoribe,n m,,Armut
509,čorikano,adj,,armselig
510,čoripe,n m,,Armut
511,čorisajaurel,v tr,,arm machen
512,čorisajoul,v itr,,"verarmen, arm werden"
513,čoro,adj,,"1. arm, armselig 2. lahm"
514,čoun ,n m,,Boot
515,čour,n m,,Dieb
516,čourďal,adv,,heimlich
517,čourdo,adj,,gestohlen
518,čourel,v tr,,stehlen
519,čouribe,n m,,Diebstahl
520,čouripe,n m,,Diebstahl
521,čriček,n m,,Grille
522,črka,n f,,Brief
523,črta,n f,,Linie
524,cu but,adv,,zu viel
525,čučaurel,v tr,,leeren
526,čučaušno,adj,,großbusig
527,čučengro,adj,,großbusig
528,čuči,n f,,Brust
529,čučipe,n m,,Leere
530,čučo,adj,,leer
531,čudež,n m,,Wunder
532,čudno,adv,,ungewöhnlich
533,čudno,adj,,1. fremd 2. ungewöhnlich
534,čudo,n m,,Fremdheit
535,cug,n m,,"Zug, Eisenbahn"
536,cugaur,adv,,sogar
537,čujaurdo,adj,,flüssig
538,čujol,v itr,,fließen
539,cukňudi,n f,,(Brenn-)Nessel
540,cukro,n m,,Zucker
541,čulisajaurel,v tr,,vermindern
542,čulo,pron indef,,"ein bisschen, ein wenig"
543,čulo veŕetno,adj,,unwahrscheinlich
544,čulu (kada),adv,,selten
545,čumidel,v tr,,küssen
546,čumidibe,n m,,Kuss
547,čumidipe,n m,,Kuss
548,čun,n m,,Boot
549,čut,n m,,Sinn
550,cvetinel,v itr,,blühen
551,dad,n m,,Vater
552,dadeskru dij,n phr m,,Vatertag
553,ďag,n m pl,,Feuer
554,ďagakro,adj,,glühend
555,ďagalipe,n m,,Hitze
556,ďagaulo,adj,,heiß
557,daja,n f,,Mutter
558,dajakru dij,n phr m,,Muttertag
559,ďak,n f,,Auge
560,ďalho,n m,,Erle
561,daľica,n f,,Gerade
562,dand,n m,,Zahn
563,darangutno,adj,,1. ängstlich 2. schüchtern
564,daraušno,adj,,ängstlich
565,darilo,n m,,Geschenk
566,darinsajaurdo,adj,,"erschrocken, verängstigt"
567,darinsajaurel,v tr,,erschrecken
568,darinsajoul,v itr,,sich schrecken
569,darisajaurdo,adj,,"erschrocken, verängstigt"
570,ďaulo,adj,,roh
571,daur,n f pl,,"Furcht, Angst"
572,daurel,v tr,,fürchten
573,daurel,v itr,,sich fürchten
574,ďaurko,n m,,Graben
575,ďauro,n m,,Mehl
576,deblo,n m,,Baumstamm
577,december,n m,,Dezember
578,decemberi,n m,,Dezember
579,definibe,n m,,Stoß
580,ďego,n m,,Eis
581,dej,n f,,Mutter
582,dejansko,adj,,echt
583,dejavnost,n f,,Tätigkeit
584,dejl,n m,,1. Gott 2. Göttlichkeit
585,dejš,num card,,zehn
586,dejsto,n m,,Griff
587,dejšto,num ord,,zehnte
588,dejstvo,n m,,Tatsache
589,dejšvar,num mult,,zehnmal
590,dejvleskro,adj,,göttlich
591,ďek,num card,,eins
592,ďek dij,adv,,eines Tages
593,deka,n f,,Decke
594,ďeke khrauvreske,adv,,gegenseitig
595,ďekero,n m,,Wurzel
596,del,v tr,,"geben, übergeben"
597,del,n m,,Teil
598,del auri,v tr,,veröffentlichen
599,del obuk,v tr,,"1. beschützen, schützen 2. beachten"
600,del paul,v tr,,zurückgeben
601,del te hal,v tr,,ernähren
602,del uze,v tr,,"beitragen, mitarbeiten"
603,delavec,n m,,Arbeiter
604,delavka,n f,,Arbeiterin
605,delfin,n m,,Delfin
606,delinel,v tr,,teilen (etw. mit jem.)
607,delitev,n f,,Teilung
608,demokratično,adj,,demokratisch
609,ďend,n m pl,,Winter
610,dendejrel,v tr,,beißen
611,denderibe,n m,,Biss
612,ďenešno,adv,,1. gerade 2. geradeaus
613,ďenešno,adj,,gerade
614,ďerinel,v tr,,"1. empfangen, erhalten 2. erwerben 3. erlangen"
615,dešejfta,num card,,siebzehn
616,dešeňa,num card,,neunzehn
617,deska,n f,,Brett
618,deska,n f,,Brett
619,dešofto,num card,,achtzehn
620,dešoufto,num card,,achtzehn
621,dešuďek,num card,,elf
622,dešuduj,num card,,zwölf
623,dešudžejk,num card,,elf
624,dešuǧek,num card,,elf
625,dešupaunč,num card,,fünfzehn
626,dešušouv,num card,,sechzehn
627,dešušov,num card,,sechzehn
628,dešuštaur,num card,,vierzehn
629,dešutrin,num card,,dreizehn
630,detelca,n f,,Klee
631,deteľica,n f,,Klee
