Index,Entry Word,Part of Speech,Affix,Definition
759,kia astarel,partv tr/itr,,"start, set about"
760,kia dikhel,partv itr,,begin
761,kia raati ,adv phr temp,,towards evening
762,kiikno ,adj m,,blue
763,kiipo,n m,,picture
764,kiisno,adv mod,,ready
765,kija,prep,,towards
766,kija,pron int,,"where, in which direction"
767,kiloovo,n m,,kilo
768,kindo,adj m,,wet
769,kinďol,v itr,,become wet
770,kinel,v tr,,buy
771,kir,n f,,ant
772,kiraaji,n m,,king
773,kiraajitiko,adj m,,royal
774,kiraajkiňa,n f,,queen
775,kirčima,n f,,"inn, tavern"
776,kiri,n f,,ant
777,kirivni,n f,,godmother
778,kirivňi,n f,,godmother
779,kirivo,n m,,"godfather, sponsor"
780,kirmalo,adj m,,wormy
781,kirmo,n m,,"beetle, worm"
782,kirno,adj m,,rotten
783,kirvo,n m,,"godfather, sponsor"
784,kišlo,adj m,,lean
785,kiťi,pron int,,how many
786,kiťivar,pron int,,how many times
787,kleja,n f,,key
788,kličin,n,,padlock
789,kličingero,n m,,locksmith
790,klidi,n f,,padlock
791,klinco,n m,,nail
792,klučo,n m,,key
793,ko,pron rel,,who
794,ko,pron int,,who
795,kočak,n f,,button
796,kočiši,n m,,"coachman, driver"
797,kojarel,v tr,,"1. soften, make soft 2. weaken"
798,kokalo,n m,,bone
799,kokaši,n m,,cock
800,kokoši,n m,,cock
801,kolaača,n f,,cake
802,kolin,n f,,breast
803,kolompiiŕa,n f,,potatoes
804,kolompiiri,n m,,potatoes
805,koňha,n f,,kitchen
806,koojol,v itr,,grow soft
807,koovlo,adj m,,soft
808,kopal,n f,,stick
809,kopano,n m,,"trough, hutch"
810,koraan,adv temp,,early
811,korajol,v itr,,go blind
812,korkori,adv mod,,by itself
813,korkoro,adj m,,alone
814,kořo,adj m,,blind
815,košaara,n f,,basket
816,košel,v tr,,"curse, scold"
817,koškerel,v itr,,curse (frequentative)
818,kotor,n m,,1. piece 2. rag 3. patch
819,kotorende čhingrel,v phr tr,,tear into pieces
820,kova,n,,"thingy, what-d'-ye-call-him"
821,krulo,adj m,,"round, globular"
822,kruška,n f,,pear
823,kuč,adv mod,,costly
824,kuč,adj,,expensive
825,kučajol,v itr,,grow more expensive
826,kučinel,v itr,,hammer
827,kukorica,n f,,maize
828,kulinkerel,v tr,,"dandle, rock"
829,kuňhoova,n f,,hut
830,kuňhoovo,n m,,hut
831,kurke,adv temp,,on Sunday(s)
832,kurkende,adv temp,,every Sunday
833,kurko,n m,,1. week 2. Sunday
834,kurva,n f,,whore
835,kušel,v tr,,skin
836,kušlo,adj m,,"1. bald headed 2. skinned, meagre"
837,kušto,adj m,,"1. bald headed 2. skinned, meagre"
838,kuťale,n pl,,maize
839,kuuči,n f,,"cup, mug"
840,kuuduuši,n m,,beggar
841,kuurel,v tr,,have sexual intercourse
842,kuvel,v tr,,"spin, plait, weave"
843,kuzar,prep,,from
844,kuze,prep,,"1. to 2. near, beside, at"
845,laačhe,adv mod,,well
846,laačho,adj m,,good
847,laampa,n f,,lamp
848,laanco,n m,,chain
849,laanga,n f,,flame
850,lačhipe,n m,,"goodness, kindness"
851,ladavel,v tr,,"load, pack"
852,ladžal pe,v itr,,to be ashamed
853,ladžavo,n m,,shame
854,lakero,pron poss 3 sg m,,her
855,laloro,adj m,,dumb
856,langavel,v tr,,accompany
857,lango,adj m,,lame
858,lav,n m,,word
859,lavuta,n f,,violin
860,lavutaazinel,v itr,,play the violin
861,le,pron pers 3 pl,,they (enclitic)
862,ledžel,v tr,,"carry, take, lead"
863,leg-,part comp,,particle of superlative
864,leketoova,n f,,apron
865,lel,v tr,,1. take 2. marry 3. receive
866,lel ki peste,v phr tr,,take over
867,len,n f,,river
868,lengero,pron poss 3 sg m,,their
869,lešinel,v tr,,"watch so., spy upon so."
870,lešno,adj m,,cheap
871,lezni,adj,,cheap
872,li,pron pers 3 sg f,,she (enclitic)
873,lidžel,v tr,,"carry, take, lead"
874,liidra,n f,,sleep
875,likh,n f,,nit
876,likrel,v tr,,"1. hold, keep 2. support, sustain"
877,lil,n m,,1. letter (message) 2. playing card
878,lila,n pl,,playing cards
879,lilaazinel,v itr,,play cards
880,lim,n f,,snot
881,limaalo,adj m,,snotty
882,lindra,n f,,sleep
883,lindraalo,adj m,,sleepy
884,litera,n f,,litre
885,litero,n m,,litre
886,lo,pron pers 3 sg m,,he (enclitic)
887,lojarel,v tr,,redden
888,lolo,adj m,,"red, brown"
889,lon,n m,,salt
890,lonďarel,v tr,,salt
891,londo,adj m,,salted
892,loojol,v itr,,turn red
893,looke,adv mod,,"1. slowly 2. quiet, in a slow voice"
894,looko,adj m,,slow
895,loove,n pl,,money
896,loovo,n m,,money
897,loš,n f,,"joy, gladness"
898,lošanel,v itr,,be glad
899,Lovaari,n m,,horse-dealer (a Vlax Gypsy group)
900,lovaarica,n f,,Lovari-woman
901,lovaarkiňa,n f,,Lovari-woman
902,lubni,n f,,whore
903,lubňi,n f,,whore
904,lukesto,n m,,soldier
905,luluďi,n f,,flower
906,lüvinel,v itr,,shoot
907,ma,part neg,,do not (prohibitive particle)
908,maa,adv temp,,already
909,maačho,n m,,fish
910,maar,adv temp,,already
911,maarel,v tr,,beat
912,maaro,n m,,bread
913,maas,n m,,meat
914,Maašaari,n m,,cobbler (Vlax Gypsy group)
915,maaškiip,adv mod,,otherwise
916,maaťaarno,n m,,drunkard
917,maaťhi,n f,,fly
918,maato,adj m,,drunk
919,maaťol,v itr,,get drunk
920,maaža,n f,,quintal
921,mačka,n f,,cat
922,maj,adv temp,,"later on (before consonants: maj), then (before consonants: maj)"
923,majd,adv temp,,"later on (before consonants: maj), then (before consonants: maj)"
924,makhel,v tr,,"smear, paint"
925,makhinkerel,v tr,,keep on smearing (frequentative)
926,malaptatinel,v tr,,::::Parse Failure::::
927,malavel,v tr/itr,,"1. beat 2. hit, beat, strike 3. shoe (horse)"
928,malavel petala upo gra,v phr tr,,shoe the horse
929,malmo,n m,,mill
930,man,adv temp,,already
931,mangel,v tr,,"1. ask for, request 2. beg, go begging"
932,mangel mol,v phr tr,,order wine
933,mangel ole Deevle,v phr itr,,pray to God
934,manuš,n m,,man
935,manušaano,adj m,,human
936,manušaano rat,n phr,,human blood
937,manušňi,n f,,woman
938,marel,v tr,,beat
939,maribe,n m,,"war, battle"
940,marikli,n f,,cake
941,mas,n m,,meat
942,maśalo,n m,,butcher
943,masek,n f,,month
944,mašina,n f,,1. stove 2. match
945,maškar,n m,,middle
946,maškar,prep,,"between, among"
947,Maškar,n,,
948,maškaral,adv loc,,"from among, from the middle"
949,maškaral,prep,,"1. in the middle of 2. from among, from the middle"
950,maškarno,adj m,,"middle, central"
951,maťaarel,v tr,,make drunk
952,maťaarno,n m,,drunkard
953,maťarniko,n m,,drunkard
954,maťarniko,adj m,,drunkard-
955,mato,adj m,,drunk
956,me,pron pers 1 sg,,I
957,meeg,adv mod,,"yet, even"
958,meeg,adv temp,,"1. as long as, still 2. yet, even"
959,meer,pron int,,why
960,meere,prep,,toward
961,meg,conj,,"and, on the other hand"
962,megin,adv mod,,"anew, again"
963,mel,n f,,dirt
964,melalo,adj m,,dirty
965,men,n f,,neck
966,menipe,n m,,depth
967,meno,adj m,,deep
968,mer,conj,,for
969,merel,v itr,,die
970,meribe,n m,,death
971,miig,adv temp,,"1. as long as, still 2. yet, even"
972,miig,adv mod,,"yet, even"
973,miir,pron int,,why
974,miiro,pron poss 1 sg m,,my (predicatively)
975,minďaan,adv temp,,immediately
976,minďaar,adv temp,,immediately
977,mindeeg,adv temp,,always
978,minden,pron indef,,"everything, and so on"
979,mindent,pron indef,,"everything, and so on"
980,mindig,adv temp,,always
981,mindž,n f,,vulva
982,mirikli,n pl,,pearl
983,miša,n f,,mouse
984,mislinel,v tr,,think
985,misto,prep,,instead of
986,mlino,n m,,mill
987,mo,pron poss 1 sg m,,my (attributively)
988,mo!,interj,,hello friend! (addressing a man)
989,močka,n f,,"quid, chewing-tobacco"
990,mojalo,adj m,,wine-
991,mol,v,,be worth
992,mol,n f,,wine
993,molinel,v itr,,pray to God
994,molnaari,n m,,miller
995,mom,n m,,wax
996,momeli,n f,,candle
997,moorel,v tr,,rub
998,more!,interj,,hello friend! (addressing a man)
999,mostengro,n m,,joiner
1000,mosto,n m,,"box, chest"
1001,moštoha dad,n phr,,stepfather
1002,moštoha daj,n phr,,stepmother
1003,moťoga,n f,,donkey
1004,mro,pron poss 1 sg m,,my (attributively)
1005,mudardo,adj m,,killed
1006,muj,n m,,"mouth, face"
1007,muj del,v phr itr,,speak
1008,muj kerel,v phr itr,,"speak insolently, squabble"
1009,mukel,v tr,,"1. let, allow 2. leave, abandon"
1010,mulo,adj m,,dead
1011,mundalo,adj m,,"dead (animal), carrion"
1012,mundarel,v tr,,kill
1013,mundarel pe,v itr,,commit suicide
1014,mundavel,v itr,,"die, perish (animals)"
1015,muradži,n,,razor
1016,muravel,v tr,,1. cut hair 2. shave
1017,murdalo,adj m,,"dead (animal), carrion"
1018,murdarel,v tr,,kill
1019,murdarel pe,v itr,,commit suicide
1020,murdavel,v itr,,"die, perish (animals)"
1021,murš,n m,,male (of men and animals)
1022,musaaj,part mod,,must
1023,muter,n m,,urine
1024,mutrel,v itr,,piss
1025,mutrel pe,v itr,,piss
1026,muulo,n m,,ghost
1027,muusi,n f,,arm
1028,na,part neg,,not
1029,na,part narr,,"now (introductory particle), well (introductory particle)"
1030,na hi,v cop,,is not
1031,na śa,v cop,,was not
1032,naagom,adv mod,,first time
1033,naane,v cop,,is not
1034,naašel,v itr,,"run, run away, flee"
1035,naďon,adv mod,,very
1036,naj,n m,,finger nail
1037,nak,n m,,1. nose 2. beak
1038,nakh,n m,,1. nose 2. beak
1039,nanďaarel,v tr,,bathe
1040,nanďol,v itr,,"bathe, swim"
1041,nango,adj m,,naked
1042,nangone phiirel,v phr itr,,walk around naked
1043,našavel,v tr,,"lose, kill"
1044,našjol,v itr,,perish
1045,našol,v itr,,perish
1046,naštig,part mod,,"cannot, could not"
1047,našťol,v itr,,perish
1048,nasvajvel,v itr,,fall ill
1049,nasvalipe,n m,,illness
1050,nasvalo,adj m,,"sick, ill"
1051,nasvavel,v itr,,fall ill
1052,nebi,n,,"sky, heaven"
1053,nebo,n m,,"sky, heaven"
1054,neemeto,n m,,German
1055,neevo,n m,,penny
1056,neevo berš,n phr,,New Year
1057,nehoď,part neg,,
1058,nek,part mod,,"let, allow"
1059,ňerinel,v tr,,win
1060,nevipen,n m,,news
1061,nevo,adj m,,new
1062,ni,part neg,,1. neither 2. even…not
1063,niipo,n m,,"1. family, relatives 2. people"
1064,nikana,adv temp,,never
1065,nikathar,adv loc,,from nowhere
1066,nikhaj,adv loc,,nowhere
1067,nikija,adv loc,,nowhere
1068,niko,pron indef,,nobody
1069,ňilaj,n m,,summer
1070,nincko,adj m,,German
1071,nisar,adv mod,,in no way
1072,nisavo,pron indef,,"no, nobody"
1073,ništa,pron indef,,nothing
1074,no,part narr,,::::Parse Failure::::
1075,ňoma,n f,,"foot-step, trace"
1076,ňominel,v tr,,press
1077,ňüvinel,v tr,,press
1078,o,art def m sg,,the
1079,o,pron pers 3 sg m,,he
1080,odaa,pron dem f,,that (f.sg.)
1081,odaa,pron dem m,,that (m.sg.)
1082,oďaa,adv loc,,there
1083,odi,pron dem f,,that (f.sg.)
1084,odoj,adv loc,,there
1085,odona,pron dem pl,,that (pl.)
1086,oftato,num ord,,eighth
1087,ofto,num card,,eight
1088,ohtato,num ord,,eighth
1089,ohto,num card,,eight
1090,oko,adv temp,,last year
1091,okova,n m,,"thingy, what-d'-ye-call-him"
1092,onďa,adv loc,,there
1093,oo,interj,,oh
1094,ooja,part,,yes
1095,oolo,n m,,"pigsty, hen-house"
1096,oonk,pron pers 3 pl,,they
