Index,Entry Word,Part of Speech,Affix,Definition
669,kaa,pron int,,"hol, hová"
670,kaaj,pron rel,,"ahol, ahová"
671,kaaj,pron int,,"hol, hová"
672,kaaj,conj,,1. mert 2. hogy
673,kaajol,v itr,,feketedik
674,kaalo,adj m,,fekete
675,kaaľol,v itr,,feketedik
676,kaar,n m,,hímvessző
677,kaaraalo,adj m,,tüskés
678,kaaŕaalo,n m,,1. puska 2. kabát
679,kaaraalo baalo,n phr,,sündisznó
680,kaaro,n m,,tövis
681,kaaveeja,n f,,kávé
682,kafidi,n f,,asztal
683,kamel,v itr,,tartozik
684,kamel,v tr,,1. akar 2. szeret
685,kamiši,n,,pipaszár
686,kampel,v mod,,kell
687,kampol,v mod,,kell
688,kan,n m,,fül
689,kana,conj,,"ha már, hiszen"
690,kana,pron int,,mikor
691,kana,pron rel,,amikor
692,kangli,n f,,fésű
693,kaňhi,n f,,tyúk
694,kantuši,n m,,ruha
695,kapuva,n f,,kapu
696,karaačoňi,n,,karácsony
697,kaŕadel,v itr,,lő
698,karavdi,n f,,rák
699,kardo,n m,,kard
700,karmuci,n f,,macska
701,kašt,n m,,fa
702,kaštuno,adj m,,fa-
703,kašuko,adj m,,süket
704,kat,n f,,olló
705,katel,v tr,,fon
706,kathar,prep,,"-tól, -től"
707,kathar,pron int,,honnan
708,katli,n f,,orsó
709,ke,prep,,"-hoz, -hez, -höz, -nál, -nél"
710,kedel,v tr,,"szed, gyűjt"
711,kedvešno,adj m,,kedves
712,kekeraaška,n f,,1. szarka 2. tréfas
713,kelo,n m,,torok
714,keňino,adj m,,könnyű
715,keraptatinel,v tr,,csináltat
716,keravel,v tr,,csináltat
717,kerbuuzi,n f,,sárgadinnye
718,kerdo,adj m,,"1. csinált 2. mesterséges, hamis"
719,kereko,n m,,kerék
720,kerel,v tr,,1. csinál 2. viselkedik 3. kuruszol
721,kerel ek ril,v phr itr,,fingik
722,kerel pe,v itr,,"tetteti magát, színlel"
723,keresto,n m,,kereszt
724,kerestül,adv mod,,keresztül
725,kerko,adj m,,keserű
726,kerko,n m,,sör
727,kersto,n m,,kereszt
728,kezdinel,v tr,,kezd
729,khabňi,adj f,,viselős
730,khak,n f,,hónalj
731,kham,n m,,nap (égitest)
732,khamňi,adj f,,viselős
733,khan,n f,,"szag, bűz"
734,khaňarel,v itr,,fingik
735,khandel,v itr,,"szaga van, büdös"
736,khandilo,adj m,,büdös
737,khangeeri,n f,,templom
738,khas,n m,,széna
739,kheere,adv loc,,"haza, otthon"
740,khelel,v itr,,1. táncol 2. játszik
741,khelel lilenca,v phr tr,,kártyázik
742,khelimo,n m,,tánc
743,khelipe,n m,,tánc
744,kher,n m,,ház
745,kheraari,n m,,házaló (egy vlah cigány group)
746,kheral,adv loc,,hazulról
